customer_id,customer_name,frequency,recency,monetary
1066,Raeann Duncan,3,2018-01-12,4030.9569999999994
1067,Lillia Gillespie,4,2017-10-01,4130.3445
1068,Doris Kaufman,4,2017-05-28,3167.9562
1069,Rodolfo Buck,3,2016-02-21,8280.543
1070,Olimpia Mays,5,2017-07-15,12774.245099999998
1071,Shemeka Lyons,4,2016-09-01,3370.5721000000003
1072,Maryalice Henry,4,2017-03-03,4064.8377
1073,Leeanne Cross,1,2016-12-15,1115.9814
1074,Lanelle Guerra,2,2016-05-01,1072.1624
1075,Dann Huff,3,2016-02-07,2653.073
1076,Sherise Mercer,1,2017-09-22,1619.991
1077,Heather Perry,1,2017-08-02,718.4000000000001
1078,Theresia Barron,5,2016-03-08,4803.6301
1079,Cindi Ellis,2,2016-04-11,758.9827
1080,Mirella Duffy,4,2016-08-21,3430.9631
1081,Carson Macias,4,2017-02-04,7747.739
1082,Divina Madden,1,2016-05-27,3199.992
1083,Cher Alston,5,2018-01-02,3866.0454
1084,Regine Odom,3,2018-01-22,8303.3719
1085,Adam Thornton,3,2016-09-16,5841.5215
1086,Cori Schwartz,5,2017-08-19,12400.848
1087,Willow Gardner,3,2017-09-24,2190.566
1088,Jane Henderson,3,2017-12-16,3793.1580000000004
1089,Chere Mcfadden,3,2016-09-29,6784.9567
1090,Ira Erickson,3,2017-10-15,12392.9547
1091,Risa Gallagher,5,2017-10-26,4445.0609
1092,Lavinia Cotton,1,2017-06-25,753.5840000000001
1093,Alejandrina Hodges,5,2017-01-06,3447.2278000000006
1094,Keitha Black,2,2016-02-27,824.9815
1095,Corene Swanson,1,2016-01-27,426.54999999999995
1096,Tonda Webb,4,2016-10-26,4169.3542
1097,Collen Dennis,4,2017-02-03,4195.3079
1098,Treasa Dickerson,2,2017-11-18,889.5840000000001
1099,Jewell Reyes,2,2017-11-20,1019.963
1100,Penny Acevedo,4,2017-09-07,18670.928799999998
1101,Louise Flowers,5,2018-03-22,4196.9552
1102,Henrietta Wagner,4,2016-05-03,3891.5125
1103,Ardelia Cooley,3,2016-12-12,12334.956999999999
1104,Khalilah Robertson,2,2017-03-07,2362.1628
1105,Armando Black,4,2017-03-28,2843.0733999999998
1106,Jerri Henry,1,2017-08-19,1576.7820000000002
1107,Lynda Newman,2,2017-11-05,1868.9634
1108,Bao Wade,4,2016-11-08,2793.0481
1109,Gussie Harding,3,2017-10-08,1595.6657
1110,Shirely Cantrell,2,2016-07-28,1249.972
1111,Caroline Jenkins,1,2017-10-10,170.991
1112,Hollis Rasmussen,3,2016-07-25,5709.9555
1113,Kendra Harrington,5,2017-02-28,4171.9479
1114,Douglass Blankenship,3,2017-10-17,1951.3474
1115,Lina Meadows,5,2017-07-16,3720.8885
1116,Patria Harper,1,2018-03-08,1055.9840000000002
1117,Jeffrey Hill,2,2017-11-22,1845.882
1118,Ja Dillard,4,2018-01-27,7947.442
1119,Tora Dunlap,3,2016-12-25,5775.5446999999995
1120,Karole Alvarez,4,2017-10-14,7159.9556999999995
1121,Shasta Combs,2,2016-12-08,2360.3907
1122,Cicely Deleon,4,2018-01-05,6701.455
1123,Raphael O'neil,3,2017-06-26,2509.946
1124,Hubert Reilly,1,2016-03-26,3419.9809999999998
1125,Caleb England,5,2017-01-19,7339.4195
1126,Elmira Levy,4,2018-02-08,6718.5542
1127,Waldo Hart,2,2016-04-21,3032.982
1128,Bea Kane,4,2017-08-28,2643.2447
1129,Gilberto Sanders,4,2017-01-14,4497.0048
1130,Benny Bender,1,2016-07-01,502.1814
1131,Desmond Rose,5,2018-03-21,14566.4345
1132,Parthenia Holman,5,2017-09-12,15205.9284
1133,Dung King,2,2017-04-15,4115.9724
1134,Sherril Alvarado,5,2017-08-07,5723.7441
1135,Alisia Albert,4,2018-03-27,6150.9367
1136,Kallie Best,5,2017-11-19,11428.653
1137,Dottie Roberts,3,2017-02-08,6654.473400000001
1138,Hubert Stone,4,2017-02-20,10541.963199999998
1139,Gabriella Jones,2,2017-04-20,999.4825000000001
1140,Penney Hall,2,2016-05-07,2835.5514
1141,Mallie Osborn,3,2016-07-17,4135.9565
1142,Britteny Schroeder,1,2018-03-11,232.4907
1143,Sommer Hopkins,2,2017-03-06,1256.091
1144,Jewel Sparks,3,2016-11-02,6187.1539
1145,Deandrea Vega,5,2017-07-02,3172.4449
1146,Charlsie Carson,1,2016-09-21,512.981
1147,Kandace Ayers,4,2016-04-09,5004.5978
1148,Lenore Valdez,5,2017-03-30,8009.032099999999
1149,Drucilla Gilliam,3,2016-01-16,6265.955
1150,Keturah Reid,4,2017-10-12,7091.936699999999
1151,Herminia Reyes,3,2016-09-01,7139.954
1152,Tuyet Rosa,5,2017-03-09,5841.099200000001
1153,Ara Vazquez,4,2017-01-10,4466.645200000001
1154,Barry Albert,2,2018-03-16,3227.391
1155,Verdell Joyner,2,2017-10-28,1567.4715
1156,Han Wade,2,2016-08-19,3763.8714999999997
1157,Anton Barton,1,2016-12-23,797.9399999999999
1158,Vito Pickett,5,2017-06-27,6754.9376
1159,Charlene Norris,3,2016-12-17,6764.5727
1160,Efren Whitfield,4,2017-08-22,3110.8567000000003
1161,Santa Larson,3,2018-01-19,8445.9545
1162,Carmelina Sellers,3,2017-02-11,7157.353099999999
1163,Carmela Hays,4,2016-12-25,4186.5267
1164,Patrina Tanner,2,2017-04-01,4539.974
1165,Rikki Morrow,5,2016-02-29,9301.9304
1166,Junita Reese,1,2017-11-13,242.991
1167,Ryan Carter,1,2016-05-19,3126.6414
1168,Almeta Benjamin,1,2016-05-27,799.9920000000001
1169,Beatris Joyner,4,2016-11-12,4665.5492
1170,Mechelle Chan,2,2017-11-10,1210.2714999999998
1171,Earlean Pena,4,2018-02-19,14249.6462
1172,Katherin Clark,4,2018-02-26,5777.7667
1173,Chanel May,3,2016-02-04,1904.4585000000002
1174,Aaron Knapp,2,2016-02-20,5927.5509999999995
1175,Sindy Anderson,4,2016-01-12,4092.8567
1176,Sheree Blanchard,1,2018-03-05,531.981
1177,Charlesetta Soto,2,2017-04-27,3302.1734
1178,Wendie Nash,2,2017-09-18,3950.3624
1179,Vernetta Banks,3,2016-05-12,2123.5632
1180,Myrtle Gardner,2,2017-11-05,1753.7717
1181,Agustina Lawrence,4,2017-04-05,2283.8072
1182,Trinidad Chapman,4,2016-02-16,2052.352
1183,Kim Clark,4,2017-09-28,2664.9644
1184,Annabelle Hebert,5,2017-06-17,3287.322
1185,Corine Stuart,4,2016-02-07,2801.9320000000002
1186,Kiesha Bond,1,2018-02-01,1228.5207
1187,Kenyetta Mason,2,2018-02-13,2013.9650000000001
1188,Marcene Curtis,4,2017-11-17,3668.926
1189,Sheila Goodman,3,2016-08-04,3581.4619999999995
1190,Romeo Steele,4,2017-06-26,4922.9485
1191,Tam Fisher,2,2017-10-25,3439.1719
1192,Gena Owens,2,2016-03-21,8299.965
1193,Phebe Soto,3,2016-07-25,2024.0637000000002
1194,Leticia Snyder,4,2016-02-28,1692.5370000000003
1195,Chantell Bridges,2,2017-05-13,11993.972
1196,Ileana Holt,1,2017-02-08,4499.991
1197,Nakisha Clay,4,2017-11-09,2800.2975
1198,Cheryll Snyder,2,2016-09-28,1745.9640000000002
1199,Consuela Collier,5,2017-01-08,15455.624999999998
1200,Aubrey Durham,4,2016-04-10,5565.5645
1201,Nita Guy,5,2017-03-05,9372.3701
1202,Carmina Emerson,3,2016-09-02,4497.5817
1203,Georgeann Rojas,5,2017-04-01,3818.2124000000003
1204,Leslie Higgins,2,2016-01-04,1372.4719
1205,Emmaline Huber,4,2016-07-05,10563.648000000001
1206,Mercy Brown,5,2017-05-08,6239.278700000001
1207,Jenell Crosby,1,2017-11-02,524.3905
1208,Leila Barr,4,2016-12-10,3144.327
1209,Deandrea Cox,5,2016-12-04,4778.0235999999995
1210,Shawnna Frank,4,2017-08-15,2705.007
1211,Brenton Whitaker,3,2016-12-06,3439.944
1212,Jaqueline Cummings,2,2016-01-01,1697.9717
1213,Yang Giles,3,2017-09-14,5244.955
1214,Brigid Sharp,4,2018-01-15,20648.9537
1215,Karl Stephens,4,2017-04-11,5745.955199999999
1216,Elvina Gates,4,2017-12-15,2780.547
1217,Carlie Terrell,5,2016-09-11,2133.9264
1218,Donovan Cantrell,1,2016-05-13,3126.6414
1219,Alden Atkinson,4,2016-12-04,3484.0719
1220,Carissa Cross,3,2016-01-28,5404.055699999999
1221,Joy Underwood,1,2017-10-01,989.9820000000001
1222,Geraldine O'donnell,3,2017-03-31,1441.165
1223,Bronwyn Vargas,2,2016-02-18,3589.5660000000003
1224,Abram Copeland,5,2017-06-05,24607.0261
1225,Mellisa Griffin,5,2017-08-04,10050.6281
1226,Qiana Jackson,5,2017-10-26,1988.0501000000002
1227,Magali Dixon,3,2016-06-18,7587.5154
1228,Zulema Clemons,1,2016-11-04,512.981
1229,Carina Lynch,5,2017-07-31,2707.8278
1230,Jesus Burch,3,2017-04-27,7063.463899999999
1231,Selene Vega,4,2018-03-06,2119.259
1232,Jong Guthrie,3,2016-12-06,1891.1125000000002
1233,Lise Hebert,4,2017-02-05,5015.7377
1234,Joshua Berg,4,2016-01-29,2069.4549
1235,Georgina Gonzales,2,2017-08-06,5417.9727
1236,Rudolph Velez,3,2017-11-26,8263.867
1237,Luke Kramer,5,2016-03-01,12420.713
1238,Edgar Quinn,2,2016-01-20,7993.865
1239,Tara Maynard,2,2018-03-10,601.5812
1240,Bella Perez,3,2018-02-23,5444.955999999999
1241,Nathaniel Davidson,1,2016-02-04,1115.9814
1242,Chauncey Donaldson,3,2017-02-05,4762.4631
1243,Heide Reed,2,2016-07-19,1582.1634
1244,Trang Hardin,3,2017-09-29,5732.4652
1245,Gabriela Warren,4,2016-07-04,7345.7374
1246,Dale Rasmussen,3,2017-02-13,4167.846
1247,Tammie Cherry,5,2016-04-28,6239.0936
1248,Bethany Herring,2,2016-11-14,6794.082
1249,Barbra Dickerson,5,2017-01-14,7520.0371
1250,Neoma Daugherty,3,2016-01-15,2083.1605
1251,Nanette Roman,4,2017-04-03,2259.3407
1252,Adriene Rollins,2,2016-07-26,3181.5405
1253,Susannah Fields,3,2016-02-09,1390.4733999999999
1254,Dung Reid,4,2018-02-09,5515.9646999999995
1255,Ben Stone,2,2016-03-06,923.0726999999999
1256,Nubia Anderson,3,2018-02-02,1538.964
1257,Rosamaria Meyer,3,2016-05-19,5893.5494
1258,Todd Waters,4,2018-01-12,12381.8274
1259,Kimbery Nieves,3,2016-01-21,5270.944799999999
1260,Phuong Wolf,3,2017-08-24,5686.5815
1261,Adelaida Hancock,4,2016-09-29,9497.171999999999
1262,Brianne Hays,2,2017-10-01,3722.9829999999997
1263,Rufina Chandler,2,2016-07-16,4044.7830000000004
1264,Devin Velazquez,4,2016-03-23,2469.9585
1265,Bonita Marshall,4,2016-09-03,3359.7477
1266,Myrl Gay,2,2017-06-25,2474.9727
1267,Earline Gordon,1,2016-06-02,3126.6414
1268,Sung Chambers,3,2017-11-27,5115.9641
1269,Gustavo Gamble,5,2017-09-10,4204.525799999999
1270,Ciera Webb,1,2017-08-07,629.9820000000001
1271,Roy Chan,3,2017-02-09,2717.964
1272,Houston Vasquez,1,2016-11-27,2699.991
1273,Cheree Hale,5,2017-07-27,5122.348
1274,Odette Moses,3,2016-08-20,7791.055700000001
1275,Lenita Bonner,2,2016-11-23,2726.4905
1276,Shona Mcmillan,2,2017-06-18,6089.983
1277,Piedad Irwin,1,2017-10-25,706.7814
1278,Loan Graham,4,2017-05-21,2228.2451
1279,Stan Saunders,4,2018-03-24,8936.446
1280,Jackeline Colon,4,2016-01-18,5342.1559
1281,Marlen Dawson,2,2017-07-31,2932.4811999999997
1282,Alexis Mack,5,2016-11-12,2402.476
1283,Mica Barry,1,2017-07-30,279.992
1284,Shanice Spears,2,2017-12-09,11299.972
1285,Garth Huff,1,2016-08-15,2881.14
1286,Dione Pratt,1,2016-03-31,494.99100000000004
1287,Victor Pittman,4,2017-06-27,2991.759
1288,Allie Conley,1,2016-04-23,959.984
1289,Shanelle Anderson,1,2017-10-22,507.2905
1290,Minnie Compton,5,2017-10-31,8336.4169
1291,Shiloh Bates,2,2017-03-07,6330.574699999999
1292,Lakenya Oliver,2,2017-12-08,1099.4814999999999
1293,Sally Kinney,2,2017-05-16,1285.9717
1294,Edith Davenport,3,2017-12-25,1243.7847
1295,Alline Beasley,3,2016-08-29,5022.9574
1296,Travis Whitley,4,2016-01-25,3768.9400000000005
1297,Vanessa West,1,2016-08-19,502.1814
1298,Trudy Riddle,4,2017-03-15,4214.9468
1299,Shauna Edwards,2,2016-08-01,1831.1814
1300,Clorinda Donovan,4,2016-08-07,7932.9465
1301,Raven Curtis,4,2016-06-20,4692.8641
1302,Verda Gilbert,3,2017-01-04,6349.3634999999995
1303,Renay Atkins,5,2018-02-06,5332.9466999999995
1304,Tama Berg,5,2017-07-23,2966.6441999999997
1305,Dalia Carson,3,2016-02-04,1509.4727000000003
1306,America Swanson,2,2016-12-04,3505.766
1307,Cinda Rocha,4,2016-08-03,7482.136399999999
1308,Shea Howell,2,2017-07-30,2319.9680000000003
1309,Kimberli Cline,1,2016-02-25,1619.991
1310,Emanuel Mckee,2,2018-03-28,5833.974699999999
1311,Whitley Cannon,5,2017-08-27,3975.2343
1312,Tereasa Bird,2,2017-02-15,10617.973
1313,Dante Grimes,2,2016-08-17,5114.0907
1314,Joeann Garrison,4,2016-06-05,7045.1564
1315,Omega Johnston,3,2016-10-26,7848.2627999999995
1316,Conrad Mueller,2,2017-06-02,5925.474700000001
1317,Glady Wells,1,2017-08-29,325.4907
1318,Tisha Petty,2,2016-12-07,1052.972
1319,Claris Santiago,4,2017-04-04,5231.8529
1320,Obdulia Barber,1,2017-05-16,543.984
1321,Shantel Gregory,3,2016-01-23,5644.9152
1322,Ai Forbes,3,2016-06-09,5014.9637
1323,Ebony Cotton,4,2017-06-21,2333.3559999999998
1324,Arla Ellis,3,2016-01-03,3900.0607
1325,Magdalena Sherman,2,2016-04-06,854.191
1326,Tarra Guerrero,3,2016-01-05,3155.9565
1327,Consuela Romero,1,2017-08-20,1599.9840000000002
1328,Cindie Franklin,5,2016-02-26,4633.8544
1329,Sharyn Brewer,3,2017-11-13,3994.4559
1330,Karren Stevenson,2,2018-01-30,5891.162399999999
1331,Divina Reeves,3,2016-10-10,2195.0517
1332,Novella Ross,3,2017-04-15,12307.9627
1333,Omega Huff,5,2016-07-28,8534.3743
1334,Ashleigh Finch,4,2016-10-29,5024.1645
1335,Corina Lynch,3,2016-08-30,2672.6926
1336,Joe Melton,1,2017-03-06,269.99100000000004
1337,Bernetta Summers,2,2016-07-20,773.9817
1338,Inez Snider,2,2016-05-12,1626.7825000000003
1339,Neida King,2,2017-10-07,1590.8534
1340,Tona Velasquez,1,2016-06-16,242.991
1341,Rozanne Reyes,3,2016-06-17,8476.521999999999
1342,Lekisha Pope,2,2017-10-26,527.7812
1343,Jama Rodriquez,4,2017-03-16,1818.4545
1344,Eloisa Tucker,2,2017-09-25,3377.973
1345,Arie Hunter,3,2017-07-16,1287.5737
1346,Sanora Webster,3,2017-04-19,3442.8135
1347,Kate Barber,2,2017-09-19,6495.972
1348,Yvone Guerrero,5,2016-01-20,11183.0335
1349,Kami Rios,4,2016-09-24,9278.653900000001
1350,Annett Rush,5,2016-05-26,6089.9304
1351,Carman Hardy,4,2016-05-25,2465.4572
1352,Dorothea Miranda,3,2017-02-08,3243.7533999999996
1353,Agatha Daniels,4,2016-10-31,3613.7245
1354,Alexandria Zamora,4,2016-03-21,4475.4635
1355,Thad Gilliam,2,2016-08-17,1961.0811999999999
1356,Inger Jennings,2,2016-06-23,1359.976
1357,Karren Lamb,1,2016-07-31,569.981
1358,Noble Glover,4,2016-05-12,3443.9377000000004
1359,Octavia Donaldson,4,2016-10-15,6543.0622
1360,Latashia Travis,4,2016-05-20,7967.4144
1361,Destiny Goodman,2,2016-04-12,1240.1840000000002
1362,Christiana Gross,3,2016-08-20,4299.957
1363,Nestor Haynes,3,2017-03-18,1860.5825
1364,Grisel Maynard,1,2017-11-28,989.991
1365,Shenna Espinoza,1,2016-03-16,5699.981
1366,Trena Rogers,1,2016-04-28,989.9820000000001
1367,Lucile Manning,4,2017-11-16,2032.4445
1368,Veronique Fulton,5,2016-05-15,10216.235999999999
1369,Starr Schneider,2,2016-03-09,620.0920000000001
1370,Rona Rojas,1,2017-07-26,7439.981399999999
1371,Pandora Estes,2,2016-09-18,1734.9325
1372,Renna Williams,4,2017-08-20,7021.1487
1373,Lanora Robbins,4,2016-05-08,5600.0574
1374,Juliane Dillard,5,2016-10-22,8394.4714
1375,Carlena Salinas,3,2016-07-06,2915.108
1376,Kimberley Reynolds,4,2016-05-30,4109.065
1377,Johana Jacobson,3,2016-09-03,997.1724
1378,Enoch Rosario,3,2016-10-15,4776.0444
1379,Dorine Thornton,4,2017-09-25,2834.8444
1380,Eliz Lynch,1,2016-08-31,2319.9919999999997
1381,Mercedez Brooks,2,2016-10-14,2414.963
1382,Wynona Douglas,5,2017-08-26,16491.52
1383,Desire Mcgowan,2,2018-02-16,1392.2730000000001
1384,Elmo Sweeney,3,2017-12-22,2518.1494000000002
1385,Kenton Hughes,4,2017-03-11,2006.0629
1386,Cesar Wilkins,3,2016-02-12,1806.4125
1387,Phylicia Stout,1,2016-08-03,1199.9840000000002
1388,Nanette Harris,1,2017-11-26,2559.992
1389,Ulrike Chan,1,2017-07-14,1499.382
1390,Genoveva Lloyd,4,2017-06-18,5333.335
1391,Sheryl Chase,4,2017-01-17,17086.934299999997
1392,Trista Lambert,2,2017-08-28,5922.4725
1393,Vivian Deleon,2,2018-01-12,1681.4809999999998
1394,Genny Fields,2,2017-08-31,2615.976
1395,Eliseo Knight,4,2017-04-14,5220.4734
1396,Delma Bailey,2,2017-05-13,5984.981
1397,Dewayne Herring,4,2016-09-06,4921.154399999999
1398,Nevada Hood,4,2016-12-23,7688.2721
1399,Angelika Perry,3,2017-02-18,2319.7539
1400,Shayla Hart,2,2016-07-12,2928.684
1401,Willetta Murphy,3,2017-12-10,2200.9444
1402,Sandee Alvarado,1,2017-04-24,799.9920000000001
1403,Mila Moody,3,2017-06-21,12595.073
1404,Loyce Conway,4,2016-12-26,3015.3129
1405,Thanh Figueroa,2,2016-11-18,1649.9724999999999
1406,Farrah Orr,4,2016-10-29,7900.4347
1407,Hugh Craft,2,2017-06-11,1856.0750000000003
1408,Eleanor Mendez,3,2017-11-23,4829.1825
1409,Lamar Bush,4,2017-12-16,2093.4134999999997
1410,Lurlene Finch,4,2017-04-29,1829.6654999999998
1411,Shanda Stevenson,4,2018-03-20,4960.4587
1412,Adrien Hunter,2,2017-10-17,1234.9715
1413,Ophelia Decker,3,2016-02-10,3014.324
1414,Sonja Walls,1,2017-09-24,176.6907
1415,Harold O'connor,5,2017-07-09,9725.8374
1416,Miranda Kennedy,1,2017-05-01,3254.9906999999994
1417,Jasper Castro,1,2017-07-19,557.9814
1418,Penni Best,4,2017-07-14,4162.8555
1419,Lurlene Cotton,1,2018-03-18,4399.992
1420,Kelsey Noble,2,2016-05-10,1407.5520000000001
1421,Edris Barrett,4,2017-10-04,17494.9405
1422,Tempie Jacobson,2,2017-10-13,7049.673
1423,Dollie Cervantes,4,2017-06-26,11238.6544
1424,Lashunda Cole,2,2017-09-02,6591.976000000001
1425,Justina Jenkins,1,2016-07-04,4639.9839999999995
1426,Londa Gould,5,2017-06-22,6782.336799999999
1427,Mikel Wilkerson,1,2017-08-24,351.992
1428,Carola Johns,1,2016-07-19,674.991
1429,Lorrie Justice,3,2016-11-03,2042.0634
1430,Tayna Wade,2,2016-11-22,3628.5126999999998
1431,Mark Benton,3,2016-03-08,1705.9632
1432,Zona Cameron,1,2017-06-19,2696.9907
1433,Nicola Knight,5,2018-01-16,4226.2305
1434,Elana Miles,2,2016-01-27,1530.963
1435,Merrie Fowler,5,2016-05-22,8069.656500000001
1436,Macie Ayers,5,2017-04-16,9334.509399999999
1437,Son Warner,1,2016-08-28,3799.9904999999994
1438,Lee Dunn,5,2017-06-03,12980.938699999999
1439,Florrie Little,5,2017-08-10,9919.920999999998
1440,Ernest Rollins,5,2016-09-28,10360.255
1441,Jamaal Morrison,3,2018-01-26,9173.3817
1442,Cassie Cline,5,2017-07-30,6987.2487
1443,Lezlie Lamb,5,2016-11-15,10372.093399999998
1444,Ivette Estes,2,2016-12-20,1399.976
1445,Ester Acevedo,1,2018-03-07,7999.984
