customer_id,first_name,last_name,phone,email,street,city,state,zip_code
723,Vicki,Wiggins,,vicki.wiggins@hotmail.com,71 Broad Ave. ,Wappingers Falls,NY,12590
799,India,Barron,,india.barron@msn.com,834 W. Pleasant Rd. ,Huntington,NY,11743
1347,Kate,Barber,,kate.barber@hotmail.com,46 W. Oak Valley Ave. ,Saratoga Springs,NY,12866
226,Kiana,Rivera,,kiana.rivera@gmail.com,9 Sheffield Dr. ,Richmond Hill,NY,11418
113,Eliana,Silva,,eliana.silva@gmail.com,7119 Summer Rd. ,Farmingdale,NY,11735
128,Terrance,Lynn,,terrance.lynn@yahoo.com,91 East Buckingham Drive ,Plattsburgh,NY,12901
1216,Elvina,Gates,,elvina.gates@hotmail.com,112 Smith St. ,Pleasanton,CA,94566
824,Veronika,Rollins,,veronika.rollins@yahoo.com,94 Arnold Ave. ,Webster,NY,14580
972,Damian,Mills,(562) 924-3079,damian.mills@yahoo.com,7747 Elm Dr. ,Long Beach,NY,11561
405,Greta,Page,,greta.page@hotmail.com,8316 Augusta Drive ,Commack,NY,11725
3,Tameka,Fisher,,tameka.fisher@aol.com,769C Honey Creek St. ,Redondo Beach,CA,90278
1254,Dung,Reid,,dung.reid@msn.com,468 West Washington Ave. ,Canyon Country,CA,91387
136,Sarita,Parks,,sarita.parks@msn.com,7809 Second Lane ,Forney,TX,75126
1256,Nubia,Anderson,,nubia.anderson@aol.com,584 NW. Hilldale Drive ,Ronkonkoma,NY,11779
463,Jerlene,Rios,,jerlene.rios@yahoo.com,32 Griffin St. ,Plainview,NY,11803
1101,Louise,Flowers,,louise.flowers@yahoo.com,28 N. Gregory Court ,Depew,NY,14043
66,Lorrie,Becker,,lorrie.becker@yahoo.com,19 North Court ,Garland,TX,75043
24,Corene,Wall,,corene.wall@msn.com,9601 Ocean Rd. ,Atwater,CA,95301
839,Carolann,Russell,,carolann.russell@hotmail.com,9308 Selby Ave. ,Glen Cove,NY,11542
1142,Britteny,Schroeder,,britteny.schroeder@aol.com,855 Bohemia Dr. ,Pittsford,NY,14534
69,Katelin,Kennedy,,katelin.kennedy@gmail.com,286 Myrtle Lane ,Rocklin,CA,95677
4,Daryl,Spence,,daryl.spence@aol.com,988 Pearl Lane ,Uniondale,NY,11553
18,Georgetta,Hardin,,georgetta.hardin@aol.com,474 Chapel Dr. ,Canandaigua,NY,14424
754,Hue,May,,hue.may@aol.com,19 S. Lawrence Dr. ,Valley Stream,NY,11580
1411,Shanda,Stevenson,,shanda.stevenson@yahoo.com,9547 N. Courtland St. ,Freeport,NY,11520
83,Tiesha,Daniel,,tiesha.daniel@yahoo.com,6 West Bohemia Lane ,Scarsdale,NY,10583
567,Sheila,Travis,,sheila.travis@yahoo.com,9285 Front St. ,Longview,TX,75604
1393,Vivian,Deleon,,vivian.deleon@msn.com,9925 Hamilton Street ,Jamaica,NY,11432
478,Emmett,Hahn,,emmett.hahn@hotmail.com,7727 6th St. ,Freeport,NY,11520
6,Lyndsey,Bean,,lyndsey.bean@hotmail.com,769 West Road ,Fairport,NY,14450
7,Latasha,Hays,(716) 986-3359,latasha.hays@hotmail.com,7014 Manor Station Rd. ,Buffalo,NY,14215
188,Sharla,Flynn,(805) 478-7724,sharla.flynn@hotmail.com,7 Brown Drive ,Oxnard,CA,93035
1171,Earlean,Pena,,earlean.pena@yahoo.com,7698 Fulton St. ,Rome,NY,13440
680,Mathilda,Pennington,(845) 407-9524,mathilda.pennington@gmail.com,14 S. Argyle Ave. ,New City,NY,10956
55,Diana,Guerra,,diana.guerra@hotmail.com,45 Chapel Ave. ,Merrick,NY,11566
74,Georgeann,Waller,,georgeann.waller@yahoo.com,9797 Bald Hill Ave. ,North Tonawanda,NY,14120
1161,Santa,Larson,,santa.larson@gmail.com,5 Bellevue Dr. ,Valley Stream,NY,11580
51,Gertrud,Rhodes,,gertrud.rhodes@aol.com,9961 Meadowbrook Street ,Merrick,NY,11566
237,Elvera,Peck,,elvera.peck@yahoo.com,759 Lakewood Street ,Banning,CA,92220
914,Hortencia,O'neil,,hortencia.o'neil@hotmail.com,1 Gulf Rd. ,Rockville Centre,NY,11570
152,Katherina,Odom,,katherina.odom@yahoo.com,897 N. Oak Drive ,Plainview,NY,11803
89,Arvilla,Osborn,,arvilla.osborn@gmail.com,60 Acacia Lane ,Upland,CA,91784
15,Linnie,Branch,,linnie.branch@gmail.com,314 South Columbia Ave. ,Plattsburgh,NY,12901
938,Emory,O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,14606
1239,Tara,Maynard,,tara.maynard@hotmail.com,9375 Fordham Street ,Lindenhurst,NY,11757
85,Teofila,Fischer,,teofila.fischer@aol.com,1 West Brickyard St. ,Huntington Station,NY,11746
761,Rod,Hatfield,,rod.hatfield@hotmail.com,7090 Bridge Dr. ,Ronkonkoma,NY,11779
1008,Berneice,Pollard,,berneice.pollard@hotmail.com,607 Bohemia Street ,Forney,TX,75126
194,Dorine,Roberson,,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060
48,Cesar,Jackson,,cesar.jackson@gmail.com,8068 N. Griffin Ave. ,Liverpool,NY,13090
443,Ayana,Keith,(805) 230-2101,ayana.keith@hotmail.com,182 Thorne Road ,Oxnard,CA,93035
1013,Alma,Peck,,alma.peck@aol.com,298 South Bay Meadows Drive ,Corona,NY,11368
395,Fairy,Robinson,,fairy.robinson@msn.com,8837 Joy Ridge St. ,Liverpool,NY,13090
172,Jeanie,Kirkland,,jeanie.kirkland@aol.com,7643 Old Theatre St. ,Santa Clara,CA,95050
595,Frederica,Rojas,,frederica.rojas@yahoo.com,7835 West Jockey Hollow Rd. ,Ithaca,NY,14850
505,Wilda,Petersen,,wilda.petersen@aol.com,899 Helen St. ,Jamaica,NY,11432
25,Regenia,Vaughan,,regenia.vaughan@gmail.com,44 Stonybrook Street ,Mahopac,NY,10541
1122,Cicely,Deleon,,cicely.deleon@yahoo.com,751 Newbridge Ave. ,Massapequa Park,NY,11762
293,Tiny,French,,tiny.french@hotmail.com,7163 Hall St. ,Plainview,NY,11803
86,Lissa,Vargas,,lissa.vargas@yahoo.com,517 Victoria Ave. ,Oswego,NY,13126
1029,Ping,Quinn,,ping.quinn@gmail.com,9051 Hanover Dr. ,Rowlett,TX,75088
37,Melia,Brady,,melia.brady@gmail.com,907 Shirley Rd. ,Maspeth,NY,11378
90,Marjorie,Logan,,marjorie.logan@msn.com,95 Grandrose St. ,Franklin Square,NY,11010
1016,Shenna,Benton,(212) 578-2912,shenna.benton@msn.com,57 Shadow Brook Road ,New York,NY,10002
1010,Katia,Henry,,katia.henry@msn.com,69 E. Columbia Ave. ,Bethpage,NY,11714
58,Damien,Dorsey,,damien.dorsey@yahoo.com,161 Old York Street ,Central Islip,NY,11722
65,Kanesha,Vega,,kanesha.vega@gmail.com,771 E. Oxford Drive ,Rome,NY,13440
1176,Sheree,Blanchard,,sheree.blanchard@gmail.com,41 Glenwood Ave. ,Queensbury,NY,12804
