customer_id,first_name,last_name,total_spent,frequency,recency,RFM_Score
1385,Kenton,Hughes,2006.0629,1,2856.899422465358,4863.962322465358
671,Jennette,Baker,583.9760000000001,1,2856.899422465358,3441.875422465358
448,Janella,Bright,513.3507,1,2856.899422465358,3371.250122465358
564,Bettie,Pierce,8392.9437,1,2858.899422465358,11252.843122465358
1152,Tuyet,Rosa,5841.099200000001,1,2858.899422465358,8700.998622465358
701,Alysia,Nicholson,5126.9531,1,2858.899422465358,7986.852522465358
946,Angella,Bridges,4062.3333999999995,1,2858.899422465358,6922.2328224653575
841,Manie,Maxwell,1546.384,1,2858.899422465358,4406.283422465358
141,Ramiro,Byers,376.79200000000003,1,2858.899422465358,3236.691422465358
572,Wm,Pope,930.981,1,2859.899422465358,3791.8804224653577
842,Giselle,Robles,692.0817,1,2859.899422465358,3552.9811224653577
1291,Shiloh,Bates,6330.574699999999,1,2860.899422465358,9192.474122465357
1104,Khalilah,Robertson,2362.1628,1,2860.899422465358,5224.062222465358
284,Susann,Bass,1001.6116999999999,1,2860.899422465358,3863.511122465358
531,Kimberely,Bowen,15087.2644,1,2861.899422465358,17950.163822465358
646,Ann,Heath,6468.2263,1,2861.899422465358,9331.125722465358
953,Kattie,Stevenson,2681.1565,1,2861.899422465358,5544.055922465358
1143,Sommer,Hopkins,1256.091,1,2861.899422465358,4118.990422465358
1336,Joe,Melton,269.99100000000004,1,2861.899422465358,3132.890422465358
1201,Nita,Guy,9372.3701,1,2862.899422465358,12236.269522465358
335,Scarlet,Reed,4147.662,1,2862.899422465358,7011.561422465358
731,Hilary,Savage,1652.981,1,2862.899422465358,4516.880422465358
255,Flossie,Holder,10269.8557,1,2863.899422465358,13134.755122465358
232,Freddie,Mathis,1755.3725,1,2863.899422465358,4620.271922465357
1072,Maryalice,Henry,4064.8377,1,2864.899422465358,6930.737122465358
391,Vernita,Ball,269.99100000000004,1,2865.899422465358,3136.890422465358
698,Charleen,Joyner,1585.156,1,2866.899422465358,4453.055422465358
166,Lena,Mills,751.984,1,2866.899422465358,3619.883422465358
137,Shonta,Mercer,723.8905,1,2866.899422465358,3591.789922465358
1113,Kendra,Harrington,4171.9479,1,2867.899422465358,7040.847322465358
433,Holly,Nieves,1601.3717,1,2867.899422465358,4470.271122465358
184,Klara,Stanley,16436.065000000002,1,2868.899422465358,19305.96442246536
694,Lanie,Dunn,3531.3039,1,2868.899422465358,6401.203322465358
147,Bernetta,Marquez,10322.972099999999,1,2869.899422465358,13193.871522465357
832,Pamala,Fowler,3146.4644999999996,1,2869.899422465358,6017.363922465358
939,Maximina,Hutchinson,2230.5485,1,2869.899422465358,5101.447922465358
910,Elenore,William,4334.0585,1,2870.899422465358,7205.957922465358
500,Moira,Lester,6196.644399999999,1,2874.899422465358,9072.543822465357
1138,Hubert,Stone,10541.963199999998,1,2875.899422465358,13418.862622465356
897,Bettyann,Acosta,611.9820000000001,1,2875.899422465358,3488.881422465358
870,Dwain,Carlson,8309.4449,1,2876.899422465358,11187.344322465358
864,Lore,Sykes,3390.4649999999997,1,2876.899422465358,6268.364422465358
845,Kathyrn,Bush,2011.4625999999998,1,2876.899422465358,4889.362022465358
962,Maple,Griffin,1856.6117,1,2876.899422465358,4734.511122465357
969,Jennell,Solis,391.992,1,2876.899422465358,3269.891422465358
1399,Angelika,Perry,2319.7539,1,2877.899422465358,5198.653322465358
625,Donnetta,Henson,3860.1454,1,2879.899422465358,6741.044822465357
382,Collin,Webster,861.0117,1,2879.899422465358,3741.911122465358
200,Ashely,Holmes,391.992,1,2879.899422465358,3272.891422465358
1312,Tereasa,Bird,10617.973,1,2880.899422465358,13499.872422465358
672,Elma,Molina,7111.0354,1,2880.899422465358,9992.934822465359
805,Phillis,Fowler,335.98400000000004,1,2881.899422465358,3218.883422465358
295,Danny,Kim,11055.941,1,2882.899422465358,13939.840422465359
173,Marquerite,Dawson,8072.331,1,2882.899422465358,10956.230422465358
1246,Dale,Rasmussen,4167.846,1,2882.899422465358,7051.7454224653575
207,Michel,Blankenship,2500.4381000000003,1,2882.899422465358,5384.337522465358
1162,Carmelina,Sellers,7157.353099999999,1,2884.899422465358,10043.252522465358
660,Shara,Pope,5959.0657,1,2885.899422465358,8845.965122465357
1271,Roy,Chan,2717.964,1,2886.899422465358,5605.863422465358
417,Zoraida,Patton,7004.840999999999,1,2887.899422465358,9893.740422465358
1137,Dottie,Roberts,6654.473400000001,1,2887.899422465358,9543.372822465359
1196,Ileana,Holt,4499.991,1,2887.899422465358,7388.890422465358
1352,Dorothea,Miranda,3243.7533999999996,1,2887.899422465358,6132.6528224653575
850,Stephanie,Browning,104.4905,1,2888.899422465358,2994.389922465358
543,Jasmin,Young,10336.9624,1,2889.899422465358,13227.861822465358
958,Ciera,Koch,5557.3307,1,2889.899422465358,8448.230122465358
562,Alejandro,Norman,2509.881,1,2889.899422465358,5400.780422465357
1233,Lise,Hebert,5015.7377,1,2890.899422465358,7907.637122465358
1242,Chauncey,Donaldson,4762.4631,1,2890.899422465358,7654.362522465358
606,Sarah,Kirkland,4387.966,1,2890.899422465358,7279.865422465358
1081,Carson,Macias,7747.739,1,2891.899422465358,10640.638422465358
1097,Collen,Dennis,4195.3079,1,2892.899422465358,7089.207322465358
530,Selene,Austin,5382.0464,1,2893.899422465358,8276.945822465357
343,Jesica,Fields,1800.4814999999999,1,2893.899422465358,4695.380922465358
884,Willian,Hardin,845.9820000000001,1,2893.899422465358,3740.881422465358
380,Alesia,Horne,2787.9590000000003,1,2894.899422465358,5683.858422465359
976,Ayanna,Cherry,16950.076999999997,1,2895.899422465358,19846.976422465355
762,Quyen,Houston,5537.981699999999,1,2895.899422465358,8434.881122465358
245,Delila,Hamilton,10869.9637,1,2897.899422465358,13768.863122465358
499,Lidia,Ashley,9704.944899999999,1,2897.899422465358,12603.844322465357
614,Toshia,Cardenas,3935.9680000000003,1,2897.899422465358,6834.867422465359
741,Laci,Castro,1349.982,1,2897.899422465358,4248.881422465358
809,Elnora,Simpson,15416.1565,1,2898.899422465358,18316.055922465355
790,Petronila,Gallegos,2719.4764000000005,1,2898.899422465358,5619.375822465358
250,Ivonne,Yang,2371.1623999999997,1,2898.899422465358,5271.061822465357
291,Boyce,Burks,1600.0929999999998,1,2898.899422465358,4499.992422465358
733,Doreatha,Ford,959.984,1,2899.899422465358,3860.883422465358
908,Delmar,Wise,15439.946799999998,1,2900.899422465358,18341.846222465356
922,Elvia,Cardenas,6978.715099999999,1,2901.899422465358,9881.614522465357
361,Virgina,Berg,5154.1467,1,2902.899422465358,8058.046122465358
745,Carolyne,Conley,1692.5720999999999,1,2903.899422465358,4597.471522465357
297,Christia,Carson,3658.1809999999996,1,2904.899422465358,6564.0804224653575
858,Klara,Kim,1804.8565000000003,1,2904.899422465358,4710.755922465358
770,Lavonda,Stephenson,2208.9745,1,2905.899422465358,5115.873922465358
681,Reatha,Perez,13130.8288,1,2906.899422465358,16038.728222465357
344,Herta,Rollins,4464.6642,1,2906.899422465358,7372.563622465358
1125,Caleb,England,7339.4195,1,2907.899422465358,10248.318922465358
383,Ashlee,Pena,17305.9384,1,2908.899422465358,20215.837822465357
626,Leigh,Burke,7022.9623999999985,1,2908.899422465358,9932.861822465356
1391,Sheryl,Chase,17086.934299999997,1,2909.899422465358,19997.833722465355
1051,Tonisha,Fowler,9399.965,1,2909.899422465358,12310.864422465358
349,Mable,Pratt,6912.171499999999,1,2909.899422465358,9823.070922465356
949,Venessa,Frost,1279.0627,1,2910.899422465358,4190.962122465358
347,Kanesha,Hudson,225.89100000000002,1,2910.899422465358,3137.790422465358
1249,Barbra,Dickerson,7520.0371,1,2912.899422465358,10433.936522465357
1129,Gilberto,Sanders,4497.0048,1,2912.899422465358,7410.904222465358
985,Milagros,Weber,7130.540500000001,1,2914.899422465358,10046.439922465359
190,Toya,Pratt,2082.1435,1,2915.899422465358,4999.042922465358
729,Hue,Dalton,799.9920000000001,1,2915.899422465358,3716.891422465358
1153,Ara,Vazquez,4466.645200000001,1,2916.899422465358,7384.544622465359
975,Annis,Sanchez,4269.9572,1,2917.899422465358,7188.856622465358
283,Jaimee,Day,1172.9724,1,2917.899422465358,4091.871822465358
684,Jenny,Bell,511.49069999999995,1,2917.899422465358,3430.3901224653578
1199,Consuela,Collier,15455.624999999998,1,2918.899422465358,18375.524422465358
439,Sunshine,Rosario,2789.9907,1,2918.899422465358,5709.890122465358
901,Lonna,Franks,712.4905,1,2918.899422465358,3632.389922465358
673,Adam,Henderson,3695.4745000000003,1,2919.899422465358,6616.373922465358
847,Lizette,Ellison,836.9814,1,2919.899422465358,3757.880822465358
550,Felicidad,Golden,10794.3537,1,2920.899422465358,13716.253122465358
1093,Alejandrina,Hodges,3447.2278000000006,1,2920.899422465358,6369.1272224653585
1302,Verda,Gilbert,6349.3634999999995,1,2922.899422465358,9273.262922465357
512,Hee,Greer,3509.973,1,2923.899422465358,6434.872422465358
532,Mia,Delgado,527.984,1,2923.899422465358,3452.883422465358
520,Andreas,Herman,2754.9905,1,2927.899422465358,5683.889922465358
1040,Shantae,Hammond,6068.9490000000005,1,2929.899422465358,8999.848422465358
163,Margert,Stevens,4851.1372,1,2930.899422465358,7783.036622465358
855,Lean,Stark,2008.7628,1,2930.899422465358,4940.662222465358
973,Margaretta,Clayton,4835.376,1,2931.899422465358,7768.275422465358
1404,Loyce,Conway,3015.3129,1,2931.899422465358,5948.212322465358
561,Kandace,Hughes,953.9820000000001,1,2931.899422465358,3886.881422465358
1119,Tora,Dunlap,5775.5446999999995,1,2932.899422465358,8709.444122465356
1163,Carmela,Hays,4186.5267,1,2932.899422465358,7120.426122465358
130,Wes,Stanton,423.992,1,2932.899422465358,3357.891422465358
814,Ghislaine,Compton,1754.0463999999997,1,2933.899422465358,4688.945822465357
678,Myron,Johns,1673.9906999999998,1,2933.899422465358,4608.890122465358
1398,Nevada,Hood,7688.2721,1,2934.899422465358,10624.171522465358
1157,Anton,Barton,797.9399999999999,1,2934.899422465358,3733.839422465358
466,Collen,Hayes,2113.5840000000003,1,2935.899422465358,5050.483422465359
454,Terese,Palmer,464.9907,1,2935.899422465358,3401.8901224653578
118,Le,Wood,3974.6254,1,2936.899422465358,6912.524822465358
131,Tanesha,Hampton,2335.5207,1,2936.899422465358,5273.420122465358
1444,Ivette,Estes,1399.976,1,2937.899422465358,4338.8754224653585
560,Tricia,Daniels,3502.4932,1,2938.899422465358,6442.392622465358
654,Eun,Harris,660.5905,1,2939.899422465358,3601.489922465358
1159,Charlene,Norris,6764.5727,1,2940.899422465358,9706.472122465359
634,Taylor,Cole,1364.944,1,2941.899422465358,4307.843422465357
1073,Leeanne,Cross,1115.9814,1,2942.899422465358,4059.8808224653576
711,Jovita,Bishop,4436.6034,1,2944.899422465358,7382.502822465358
1103,Ardelia,Cooley,12334.956999999999,1,2945.899422465358,15281.856422465356
896,Stefani,Gamble,6715.434,1,2945.899422465358,9662.333422465359
309,Anderson,Martin,3900.6587000000004,1,2946.899422465358,6848.558122465358
96,Floretta,Higgins,7681.124,1,2947.899422465358,10630.023422465358
1208,Leila,Barr,3144.327,1,2947.899422465358,6093.226422465358
624,Sharika,Colon,4271.113399999999,1,2948.899422465358,7221.012822465357
823,Tina,Bush,3464.0224,1,2948.899422465358,6413.921822465358
1032,Vernon,Knowles,3121.4817,1,2948.899422465358,6071.381122465358
683,Amparo,Burks,879.984,1,2948.899422465358,3829.883422465358
538,Sherie,Ayala,7042.6724,1,2949.899422465358,9993.571822465357
952,Aileen,Marquez,4644.913,1,2949.899422465358,7595.8124224653575
1121,Shasta,Combs,2360.3907,1,2949.899422465358,5311.290122465358
1318,Tisha,Petty,1052.972,1,2950.899422465358,4004.8714224653577
990,Casimira,Chapman,8200.7267,1,2951.899422465358,11153.626122465357
1211,Brenton,Whitaker,3439.944,1,2951.899422465358,6392.843422465357
102,Marisol,Goodman,3121.132,1,2951.899422465358,6074.0314224653575
1232,Jong,Guthrie,1891.1125000000002,1,2951.899422465358,4844.011922465358
487,Grace,Madden,1450.0230000000001,1,2951.899422465358,4402.922422465358
719,Nicki,Fry,1006.981,1,2951.899422465358,3959.8804224653577
1209,Deandrea,Cox,4778.0235999999995,1,2953.899422465358,7732.9230224653575
1306,America,Swanson,3505.766,1,2953.899422465358,6460.665422465358
1219,Alden,Atkinson,3484.0719,1,2953.899422465358,6438.971322465358
792,Edgar,Horn,847.984,1,2953.899422465358,3802.883422465358
688,Pearlie,Cochran,3347.9813999999997,1,2954.899422465358,6303.880822465358
581,Vonda,Berger,7824.0401,1,2957.899422465358,10782.939522465358
160,Omer,Estrada,7975.972999999999,1,2960.899422465358,10937.872422465356
819,Yahaira,Robertson,4784.1587,1,2960.899422465358,7746.058122465358
1272,Houston,Vasquez,2699.991,1,2960.899422465358,5661.890422465358
445,Earline,Ballard,1599.9840000000002,1,2960.899422465358,4561.883422465358
833,Leone,Emerson,5779.8175,1,2961.899422465358,8742.716922465359
178,Genoveva,Tyler,4125.556500000001,1,2963.899422465358,7090.4559224653585
423,Johna,Powers,599.9920000000001,1,2963.899422465358,3564.891422465358
989,Loreen,Byers,5090.4175000000005,1,2964.899422465358,8056.316922465358
1275,Lenita,Bonner,2726.4905,1,2964.899422465358,5692.389922465358
707,Terese,Briggs,1559.9725,1,2964.899422465358,4525.871922465358
298,Jennie,Middleton,9474.9404,1,2965.899422465358,12441.839822465357
1430,Tayna,Wade,3628.5126999999998,1,2965.899422465358,6595.412122465357
894,Nathaniel,Richard,4495.2725,1,2966.899422465358,7463.171922465358
1058,Aisha,Woods,2743.984,1,2967.899422465358,5712.883422465358
365,Rodger,Rojas,1758.5140000000001,1,2967.899422465358,4727.413422465358
942,Davis,Long,1499.9719,1,2968.899422465358,4469.871322465358
1405,Thanh,Figueroa,1649.9724999999999,1,2969.899422465358,4620.871922465358
959,Christel,Barber,8816.954399999999,1,2971.899422465358,11789.853822465357
1443,Lezlie,Lamb,10372.093399999998,1,2972.899422465358,13345.992822465356
1248,Bethany,Herring,6794.082,1,2973.899422465358,9768.981422465358
212,Buford,Bridges,6155.9644,1,2974.899422465358,9131.863822465359
1169,Beatris,Joyner,4665.5492,1,2975.899422465358,7642.448622465358
892,Alissa,Craft,2754.9905,1,2975.899422465358,5731.889922465358
1282,Alexis,Mack,2402.476,1,2975.899422465358,5379.3754224653585
913,Liliana,Kerr,1841.6217000000001,1,2975.899422465358,4818.521122465358
739,Bobbi,Banks,4746.6324,1,2976.899422465358,7724.531822465358
470,Loise,Walker,3270.2309999999998,1,2978.899422465358,6250.130422465358
1108,Bao,Wade,2793.0481,1,2979.899422465358,5773.947522465358
321,Chere,Hardin,1165.0810000000001,1,2981.899422465358,4147.980422465358
313,Melani,Jarvis,4918.366,1,2983.899422465358,7903.265422465358
1228,Zulema,Clemons,512.981,1,2983.899422465358,3497.8804224653577
1429,Lorrie,Justice,2042.0634,1,2984.899422465358,5027.962822465358
1144,Jewel,Sparks,6187.1539,1,2985.899422465358,9174.053322465359
341,Delana,Scott,1199.9840000000002,1,2985.899422465358,4186.883422465358
1353,Agatha,Daniels,3613.7245,1,2987.899422465358,6602.623922465358
759,Cira,Downs,2214.0537,1,2987.899422465358,5202.953122465358
1406,Farrah,Orr,7900.4347,1,2989.899422465358,10891.334122465358
1334,Ashleigh,Finch,5024.1645,1,2989.899422465358,8015.063922465358
817,Zelda,Pratt,2252.915,1,2989.899422465358,5243.814422465358
835,Roseanne,Maynard,1485.4635,1,2989.899422465358,4476.362922465358
773,Yolando,Wade,4873.9556999999995,1,2990.899422465358,7865.855122465357
753,Mandi,Gibbs,1022.9813999999999,1,2990.899422465358,4014.8808224653576
676,Gayle,Wilkinson,512.981,1,2990.899422465358,3504.8804224653577
506,Irving,Pitts,8359.215999999999,1,2991.899422465358,11352.115422465356
1315,Omega,Johnston,7848.2627999999995,1,2992.899422465358,10842.162222465358
1096,Tonda,Webb,4169.3542,1,2992.899422465358,7163.253622465358
569,Lucas,Estes,7105.7751,1,2993.899422465358,10100.674522465357
1056,Rebbecca,Espinoza,4503.7459,1,2994.899422465358,7499.645322465358
724,Lois,Steele,6152.6533,1,2995.899422465358,9149.552722465358
639,Ronald,Parsons,2420.553,1,2995.899422465358,5417.452422465358
664,Augustus,Schmidt,1272.784,1,2995.899422465358,4269.683422465358
1374,Juliane,Dillard,8394.4714,1,2996.899422465358,11392.370822465358
111,Shila,White,6177.772499999999,1,2997.899422465358,9176.671922465357
613,Margene,Eaton,502.1814,1,2997.899422465358,3501.080822465358
986,Marcel,Lindsay,4544.8471,1,2999.899422465358,7545.746522465358
155,Lory,Page,4214.973399999999,1,2999.899422465358,7215.872822465357
927,Guillermo,Hart,1516.3400000000001,1,2999.899422465358,4517.239422465358
377,Klara,Mosley,755.972,1,3000.899422465358,3757.8714224653577
586,Ulysses,Gaines,386.1,1,3001.899422465358,3388.999422465358
235,Jeromy,Elliott,5989.965,1,3002.899422465358,8993.864422465358
1359,Octavia,Donaldson,6543.0622,1,3003.899422465358,9547.961622465358
1378,Enoch,Rosario,4776.0444,1,3003.899422465358,7780.943822465358
831,Lory,Berg,4169.981699999999,1,3004.899422465358,7175.881122465357
1381,Mercedez,Brooks,2414.963,1,3004.899422465358,5420.862422465358
721,Erlinda,Osborne,479.992,1,3004.899422465358,3485.891422465358
932,Yvonne,Bean,1973.7314,1,3005.899422465358,4980.630822465358
401,Shaunda,Barnett,256.4905,1,3006.899422465358,3264.389922465358
260,Rodrick,Shelton,3349.6487,1,3007.899422465358,6358.548122465358
977,Barton,Cox,3328.0631,1,3007.899422465358,6336.962522465357
148,Julee,Woodard,1260.973,1,3007.899422465358,4269.872422465358
712,Kecia,Olsen,3065.9825,1,3008.899422465358,6075.881922465358
1331,Divina,Reeves,2195.0517,1,3008.899422465358,5204.951122465358
785,Kandis,Mills,929.9814,1,3008.899422465358,3939.880822465358
193,Ayanna,Rhodes,914.9670000000001,1,3008.899422465358,3924.866422465358
796,Rosalie,Coffey,1926.581,1,3009.899422465358,4937.480422465358
875,Tanesha,Sawyer,269.99100000000004,1,3009.899422465358,3280.890422465358
1048,Ji,Burt,6319.946,1,3010.899422465358,9331.845422465358
876,Onita,Macdonald,1525.1539,1,3011.899422465358,4538.053322465358
421,Iola,Rasmussen,9838.4455,1,3012.899422465358,12852.344922465358
709,Vinnie,Chan,3359.9717,1,3012.899422465358,6373.871122465358
899,Carisa,Carpenter,3239.982,1,3012.899422465358,6253.881422465358
465,Birdie,Kramer,1382.972,1,3012.899422465358,4396.871422465358
921,Evelin,Vargas,1328.6529,1,3012.899422465358,4342.552322465358
703,Diana,Cobb,398.96999999999997,1,3012.899422465358,3412.8694224653577
827,George,Pickett,375.992,1,3012.899422465358,3389.891422465358
513,Whitney,Cash,458.98300000000006,1,3013.899422465358,3473.882422465358
481,Jayson,Rutledge,6947.9474,1,3014.899422465358,9963.846822465359
686,Darcel,Harmon,3816.4624,1,3014.899422465358,6832.361822465358
984,Ivette,Warren,6335.663699999999,1,3015.899422465358,9352.563122465357
449,Josie,Schultz,1894.541,1,3016.899422465358,4912.440422465358
304,Jayme,Zamora,502.1814,1,3016.899422465358,3520.080822465358
559,Basilia,Thornton,9408.787799999998,1,3017.899422465358,12427.687222465356
553,Rory,Cooper,2197.892,1,3017.899422465358,5216.791422465358
241,Manie,Sanchez,2157.916,1,3017.899422465358,5176.815422465358
641,Derrick,Marks,3563.0245000000004,1,3018.899422465358,6582.923922465358
468,Jeanett,Herman,962.9730000000001,1,3018.899422465358,3982.872422465358
697,Alane,Mccarty,728.973,1,3018.899422465358,3748.872422465358
549,Elmo,Arnold,557.9907,1,3018.899422465358,3577.8901224653578
1261,Adelaida,Hancock,9497.171999999999,1,3019.899422465358,12518.071422465357
1089,Chere,Mcfadden,6784.9567,1,3019.899422465358,9805.856122465357
1440,Ernest,Rollins,10360.255,1,3020.899422465358,13382.154422465357
555,Marry,Benjamin,4654.9529999999995,1,3020.899422465358,7676.852422465357
1198,Cheryll,Snyder,1745.9640000000002,1,3020.899422465358,4767.863422465358
852,Lezlie,Thompson,989.9820000000001,1,3021.899422465358,4012.881422465358
964,Brent,Calderon,502.1814,1,3021.899422465358,3525.080822465358
853,Brittney,Rojas,7601.154699999999,1,3022.899422465358,10625.054122465357
197,Andy,O'neill,4655.0404,1,3023.899422465358,7679.939822465358
691,Ladawn,Downs,4067.6639999999993,1,3023.899422465358,7092.563422465357
874,Mila,Good,1344.7920000000001,1,3023.899422465358,4369.691422465358
1349,Kami,Rios,9278.653900000001,1,3024.899422465358,12304.553322465359
1055,Hildegarde,Christensen,2849.9905,1,3025.899422465358,5876.889922465358
988,Vanda,Holmes,2432.9444,1,3025.899422465358,5459.843822465358
1061,Alanna,Barry,1076.9307,1,3025.899422465358,4103.830122465358
997,Trinidad,Mcclain,10986.904,1,3026.899422465358,14014.803422465358
1028,Shanna,Bonner,3564.9664999999995,1,3026.899422465358,6592.8659224653575
492,Justa,Thompson,9927.5559,1,3027.899422465358,12956.455322465357
575,Laurence,Christian,2222.8722,1,3027.899422465358,5251.771622465358
101,Nichelle,Howell,1405.962,1,3027.899422465358,4434.8614224653575
1146,Charlsie,Carson,512.981,1,3027.899422465358,3541.8804224653577
808,Vallie,Dixon,8083.9627,1,3028.899422465358,11113.862122465358
362,Olevia,Noel,3997.9747,1,3029.899422465358,7028.874122465359
399,Bart,Hess,1331.9733999999999,1,3029.899422465358,4362.872822465358
667,Etsuko,Garrison,2827.9494,1,3030.899422465358,5859.848822465357
1371,Pandora,Estes,1734.9325,1,3030.899422465358,4766.831922465358
704,Morton,Barron,988.4817,1,3030.899422465358,4020.381122465358
149,Meredith,Bryan,8474.1624,1,3031.899422465358,11507.061822465357
882,Hilda,Harvey,6229.1214,1,3031.899422465358,9262.020822465358
314,Javier,Nichols,6872.9437,1,3032.899422465358,9906.843122465358
1085,Adam,Thornton,5841.5215,1,3032.899422465358,8875.420922465357
791,Yun,Nelson,1189.9825,1,3032.899422465358,4223.881922465358
726,Rochell,Cantrell,7176.214899999999,1,3035.899422465358,10213.114322465357
1062,Jerri,Guthrie,4477.174,1,3036.899422465358,7515.073422465358
272,Deja,Chaney,8561.2627,1,3037.899422465358,11600.162122465357
1217,Carlie,Terrell,2133.9264,1,3037.899422465358,5172.825822465358
434,Douglass,Little,3092.9448,1,3039.899422465358,6133.844222465358
1039,Bee,Baker,2329.5760000000005,1,3039.899422465358,5370.475422465359
944,Tonja,Henderson,1964.0810000000001,1,3040.899422465358,5005.980422465358
843,Tessie,Farmer,1351.7223999999999,1,3040.899422465358,4393.621822465358
1397,Dewayne,Herring,4921.154399999999,1,3042.899422465358,7965.053822465357
398,Suellen,Mercado,1139.981,1,3042.899422465358,4183.880422465358
359,Angie,Powers,1990.1627999999998,1,3044.899422465358,5036.062222465358
917,Vernia,Madden,5219.982,1,3045.899422465358,8266.881422465358
1265,Bonita,Marshall,3359.7477,1,3045.899422465358,6406.647122465358
1377,Johana,Jacobson,997.1724,1,3045.899422465358,4044.071822465358
717,Kristofer,Craig,6659.9627,1,3046.899422465358,9707.862122465358
1202,Carmina,Emerson,4497.5817,1,3046.899422465358,7545.481122465358
261,Ferne,Kline,1837.4717,1,3046.899422465358,4885.371122465358
1151,Herminia,Reyes,7139.954,1,3047.899422465358,10188.853422465358
1071,Shemeka,Lyons,3370.5721000000003,1,3047.899422465358,6419.471522465358
416,Luke,Fuller,1709.3652000000002,1,3047.899422465358,4758.264622465358
578,Salena,Day,8342.939,1,3048.899422465358,11392.838422465358
603,Genevieve,Juarez,4890.365400000001,1,3048.899422465358,7940.2648224653585
396,Laverna,Hernandez,4699.9557,1,3048.899422465358,7749.855122465358
1380,Eliz,Lynch,2319.9919999999997,1,3048.899422465358,5369.891422465358
103,Sylvie,Wilkerson,2718.3920000000003,1,3049.899422465358,5769.291422465358
1335,Corina,Lynch,2672.6926,1,3049.899422465358,5723.592022465358
447,Chasidy,Tran,5080.623,1,3050.899422465358,8132.5224224653575
1295,Alline,Beasley,5022.9574,1,3050.899422465358,8074.856822465358
1001,Lee,Roman,3911.8624999999997,1,3050.899422465358,6963.761922465357
1437,Son,Warner,3799.9904999999994,1,3051.899422465358,6852.889922465358
542,Timothy,Byers,2501.764,1,3052.899422465358,5555.663422465358
522,Tammera,Fischer,1196.9665,1,3053.899422465358,4251.865922465358
144,Hans,Price,256.4905,1,3053.899422465358,3311.389922465358
368,Alysha,Powers,751.984,1,3054.899422465358,3807.883422465358
576,Shirely,Stanley,10574.962399999999,1,3057.899422465358,13633.861822465356
1080,Mirella,Duffy,3430.9631,1,3058.899422465358,6490.862522465358
1274,Odette,Moses,7791.055700000001,1,3059.899422465358,10851.955122465359
410,Conception,Slater,5478.9485,1,3059.899422465358,8539.847922465358
199,Clelia,Workman,4571.0727,1,3059.899422465358,7631.972122465358
1362,Christiana,Gross,4299.957,1,3059.899422465358,7360.856422465358
331,Aleta,Mack,1929.514,1,3059.899422465358,4990.413422465358
451,Jennette,Wooten,359.20000000000005,1,3059.899422465358,3420.0994224653577
1156,Han,Wade,3763.8714999999997,1,3060.899422465358,6825.770922465357
1297,Vanessa,West,502.1814,1,3060.899422465358,3564.080822465358
954,Hassan,Nash,3269.9827,1,3061.899422465358,6332.882122465358
536,Christiane,Bradford,8376.9244,1,3062.899422465358,11440.823822465358
1313,Dante,Grimes,5114.0907,1,3062.899422465358,8177.990122465358
1355,Thad,Gilliam,1961.0811999999999,1,3062.899422465358,5024.980622465358
825,Kristel,Byrd,1934.9634,1,3062.899422465358,4998.8628224653585
475,Alec,Peck,1139.981,1,3062.899422465358,4203.880422465358
337,Majorie,Wyatt,5119.353999999999,1,3063.899422465358,8184.253422465357
132,Boyd,Irwin,3271.8135,1,3063.899422465358,6336.712922465358
758,Raymonde,Garcia,6169.963,1,3064.899422465358,9235.862422465358
1285,Garth,Huff,2881.14,1,3064.899422465358,5947.039422465357
891,Ashlie,Parrish,655.984,1,3064.899422465358,3721.883422465358
995,Amina,Salazar,4447.724,1,3065.899422465358,7514.623422465358
527,Afton,Juarez,4279.5725,1,3065.899422465358,7346.471922465358
1054,Arielle,Levine,3899.9656999999997,1,3066.899422465358,6967.865122465358
981,Christel,Cardenas,1022.9813999999999,1,3066.899422465358,4090.8808224653576
373,Mariette,Trevino,949.981,1,3067.899422465358,4018.8804224653577
834,Brain,Skinner,1694.0557000000001,1,3068.899422465358,4763.955122465358
994,Demarcus,Reese,3403.8540000000003,1,3071.899422465358,6476.753422465358
441,Dorthea,Walker,12965.7468,1,3072.899422465358,16039.646222465359
1300,Clorinda,Donovan,7932.9465,1,3072.899422465358,11006.845922465358
1042,Larissa,Hays,5588.3444,1,3074.899422465358,8664.243822465358
1189,Sheila,Goodman,3581.4619999999995,1,3075.899422465358,6658.3614224653575
1307,Cinda,Rocha,7482.136399999999,1,3076.899422465358,10560.035822465357
1387,Phylicia,Stout,1199.9840000000002,1,3076.899422465358,4277.883422465358
1011,Sebrina,Gross,1042.1724,1,3076.899422465358,4120.071822465357
551,Jenine,Crane,642.5419999999999,1,3076.899422465358,3720.441422465358
907,Daina,Sampson,3495.6623999999997,1,3077.899422465358,6574.561822465357
1004,Jerald,Blackwell,278.9907,1,3077.899422465358,3357.8901224653578
584,Lynne,Anderson,2090.6642,1,3078.899422465358,5170.563622465358
1299,Shauna,Edwards,1831.1814,1,3078.899422465358,4911.080822465357
750,Romaine,Salazar,1307.6225,1,3078.899422465358,4387.521922465357
961,Iva,Wilcox,5338.9555,1,3079.899422465358,8419.854922465358
806,Reyes,Merritt,4037.9646999999995,1,3079.899422465358,7118.8641224653575
1357,Karren,Lamb,569.981,1,3079.899422465358,3650.8804224653577
963,Anisha,Lang,6416.5944,1,3081.899422465358,9499.493822465358
