customer_id,first_name,last_name,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
615,Jamika,Blanchard,1,3,3,2.3333333333333335,Silver
1167,Ryan,Carter,1,3,3,2.3333333333333335,Silver
742,Evelina,Manning,1,3,3,2.3333333333333335,Silver
1082,Divina,Madden,1,3,3,2.3333333333333335,Silver
223,Scarlet,Yates,1,3,3,2.3333333333333335,Silver
1376,Kimberley,Reynolds,1,3,3,2.3333333333333335,Silver
150,Weldon,Michael,1,3,3,2.3333333333333335,Silver
1267,Earline,Gordon,1,3,3,2.3333333333333335,Silver
801,Ophelia,Rodgers,1,3,3,2.3333333333333335,Silver
682,Arnita,Thomas,1,3,3,2.3333333333333335,Silver
764,Terrell,Mathis,1,3,3,2.3333333333333335,Silver
1301,Raven,Curtis,1,3,3,2.3333333333333335,Silver
133,Delbert,Wilkins,1,3,3,2.3333333333333335,Silver
202,Marni,Bolton,1,3,3,2.3333333333333335,Silver
885,Janna,Hayden,1,3,3,2.3333333333333335,Silver
1425,Justina,Jenkins,1,3,3,2.3333333333333335,Silver
705,Camille,Harvey,1,3,3,2.3333333333333335,Silver
156,Charlyn,Cantrell,1,3,3,2.3333333333333335,Silver
1263,Rufina,Chandler,1,3,3,2.3333333333333335,Silver
670,Shawnda,Glover,1,3,3,2.3333333333333335,Silver
1141,Mallie,Osborn,1,3,3,2.3333333333333335,Silver
941,Danyell,Dickerson,1,3,3,2.3333333333333335,Silver
480,Garland,Weaver,1,3,3,2.3333333333333335,Silver
770,Lavonda,Stephenson,3,2,2,2.3333333333333335,Silver
858,Klara,Kim,3,2,2,2.3333333333333335,Silver
745,Carolyne,Conley,3,2,2,2.3333333333333335,Silver
291,Boyce,Burks,3,2,2,2.3333333333333335,Silver
250,Ivonne,Yang,3,2,2,2.3333333333333335,Silver
790,Petronila,Gallegos,3,2,2,2.3333333333333335,Silver
380,Alesia,Horne,3,2,2,2.3333333333333335,Silver
343,Jesica,Fields,3,2,2,2.3333333333333335,Silver
562,Alejandro,Norman,3,2,2,2.3333333333333335,Silver
1271,Roy,Chan,3,2,2,2.3333333333333335,Silver
207,Michel,Blankenship,3,2,2,2.3333333333333335,Silver
1399,Angelika,Perry,3,2,2,2.3333333333333335,Silver
962,Maple,Griffin,3,2,2,2.3333333333333335,Silver
845,Kathyrn,Bush,3,2,2,2.3333333333333335,Silver
939,Maximina,Hutchinson,3,2,2,2.3333333333333335,Silver
433,Holly,Nieves,3,2,2,2.3333333333333335,Silver
698,Charleen,Joyner,3,2,2,2.3333333333333335,Silver
232,Freddie,Mathis,3,2,2,2.3333333333333335,Silver
731,Hilary,Savage,3,2,2,2.3333333333333335,Silver
953,Kattie,Stevenson,3,2,2,2.3333333333333335,Silver
1104,Khalilah,Robertson,3,2,2,2.3333333333333335,Silver
841,Manie,Maxwell,3,2,2,2.3333333333333335,Silver
1385,Kenton,Hughes,3,2,2,2.3333333333333335,Silver
968,Jonna,Brown,3,2,2,2.3333333333333335,Silver
1343,Jama,Rodriquez,3,2,2,2.3333333333333335,Silver
430,Kandi,Mcneil,3,2,2,2.3333333333333335,Silver
1363,Nestor,Haynes,3,2,2,2.3333333333333335,Silver
1105,Armando,Black,3,2,2,2.3333333333333335,Silver
1222,Geraldine,O'donnell,3,2,2,2.3333333333333335,Silver
315,Justina,Jenkins,3,2,2,2.3333333333333335,Silver
629,Evelina,Byrd,3,2,2,2.3333333333333335,Silver
811,Shanti,Johnston,3,2,2,2.3333333333333335,Silver
1251,Nanette,Roman,3,2,2,2.3333333333333335,Silver
1181,Agustina,Lawrence,3,2,2,2.3333333333333335,Silver
674,Ira,Moore,3,2,2,2.3333333333333335,Silver
1000,Shiloh,Reeves,3,2,2,2.3333333333333335,Silver
431,Luciano,Marsh,3,2,2,2.3333333333333335,Silver
940,Marina,Hinton,3,2,2,2.3333333333333335,Silver
1410,Lurlene,Finch,3,2,2,2.3333333333333335,Silver
1046,Dane,Mcdaniel,3,2,2,2.3333333333333335,Silver
1038,Garry,Juarez,3,2,2,2.3333333333333335,Silver
376,Elanor,Patrick,3,2,2,2.3333333333333335,Silver
1278,Loan,Graham,3,2,2,2.3333333333333335,Silver
402,Kerrie,Morton,3,2,2,2.3333333333333335,Silver
699,Zella,Fernandez,3,2,2,2.3333333333333335,Silver
519,Rudolf,Gilliam,3,2,2,2.3333333333333335,Silver
909,Alita,Salinas,3,2,2,2.3333333333333335,Silver
1407,Hugh,Craft,3,2,2,2.3333333333333335,Silver
650,Rita,Bailey,3,2,2,2.3333333333333335,Silver
570,Marissa,Summers,3,2,2,2.3333333333333335,Silver
1432,Zona,Cameron,3,2,2,2.3333333333333335,Silver
1323,Ebony,Cotton,3,2,2,2.3333333333333335,Silver
1266,Myrl,Gay,3,2,2,2.3333333333333335,Silver
821,Cassidy,Clark,5,1,1,2.3333333333333335,Silver
1294,Edith,Davenport,5,1,1,2.3333333333333335,Silver
311,Charise,Burt,5,1,1,2.3333333333333335,Silver
846,Sylvester,Chan,5,1,1,2.3333333333333335,Silver
418,Georgeanna,Webster,5,1,1,2.3333333333333335,Silver
604,Kylee,Dickson,5,1,1,2.3333333333333335,Silver
244,Jessika,Bray,5,1,1,2.3333333333333335,Silver
1008,Berneice,Pollard,5,1,1,2.3333333333333335,Silver
860,Loni,Mullen,5,1,1,2.3333333333333335,Silver
1013,Alma,Peck,5,1,1,2.3333333333333335,Silver
1186,Kiesha,Bond,5,1,1,2.3333333333333335,Silver
452,Cassandra,Nichols,5,1,1,2.3333333333333335,Silver
1053,Parthenia,Figueroa,5,1,1,2.3333333333333335,Silver
300,Rayford,Simon,5,1,1,2.3333333333333335,Silver
1176,Sheree,Blanchard,5,1,1,2.3333333333333335,Silver
1116,Patria,Harper,5,1,1,2.3333333333333335,Silver
1239,Tara,Maynard,5,1,1,2.3333333333333335,Silver
1142,Britteny,Schroeder,5,1,1,2.3333333333333335,Silver
1044,Zenia,Bruce,5,1,1,2.3333333333333335,Silver
228,Whitney,Estes,5,1,1,2.3333333333333335,Silver
601,Leland,Mcdowell,5,1,1,2.3333333333333335,Silver
405,Greta,Page,5,1,1,2.3333333333333335,Silver
623,Cayla,Johnson,5,1,1,2.3333333333333335,Silver
114,Thalia,Horne,5,1,1,2.3333333333333335,Silver
302,Hayden,Cross,5,1,1,2.3333333333333335,Silver
307,Fransisca,Nicholson,1,2,3,2.0,Silver
497,Ezra,Fowler,1,2,3,2.0,Silver
1375,Carlena,Salinas,1,2,3,2.0,Silver
1400,Shayla,Hart,1,2,3,2.0,Silver
1193,Phebe,Soto,2,2,2,2.0,Silver
1299,Shauna,Edwards,2,2,2,2.0,Silver
584,Lynne,Anderson,2,2,2,2.0,Silver
834,Brain,Skinner,2,2,2,2.0,Silver
1285,Garth,Huff,2,2,2,2.0,Silver
825,Kristel,Byrd,2,2,2,2.0,Silver
1355,Thad,Gilliam,2,2,2,2.0,Silver
331,Aleta,Mack,2,2,2,2.0,Silver
542,Timothy,Byers,2,2,2,2.0,Silver
1335,Corina,Lynch,2,2,2,2.0,Silver
103,Sylvie,Wilkerson,2,2,2,2.0,Silver
1380,Eliz,Lynch,2,2,2,2.0,Silver
416,Luke,Fuller,2,2,2,2.0,Silver
261,Ferne,Kline,2,2,2,2.0,Silver
359,Angie,Powers,2,2,2,2.0,Silver
944,Tonja,Henderson,2,2,2,2.0,Silver
1039,Bee,Baker,2,2,2,2.0,Silver
1217,Carlie,Terrell,2,2,2,2.0,Silver
1371,Pandora,Estes,2,2,2,2.0,Silver
667,Etsuko,Garrison,2,2,2,2.0,Silver
101,Nichelle,Howell,2,2,2,2.0,Silver
575,Laurence,Christian,2,2,2,2.0,Silver
988,Vanda,Holmes,2,2,2,2.0,Silver
1055,Hildegarde,Christensen,2,2,2,2.0,Silver
1198,Cheryll,Snyder,2,2,2,2.0,Silver
241,Manie,Sanchez,2,2,2,2.0,Silver
553,Rory,Cooper,2,2,2,2.0,Silver
449,Josie,Schultz,2,2,2,2.0,Silver
876,Onita,Macdonald,2,2,2,2.0,Silver
796,Rosalie,Coffey,2,2,2,2.0,Silver
1331,Divina,Reeves,2,2,2,2.0,Silver
932,Yvonne,Bean,2,2,2,2.0,Silver
1381,Mercedez,Brooks,2,2,2,2.0,Silver
927,Guillermo,Hart,2,2,2,2.0,Silver
639,Ronald,Parsons,2,2,2,2.0,Silver
835,Roseanne,Maynard,2,2,2,2.0,Silver
817,Zelda,Pratt,2,2,2,2.0,Silver
759,Cira,Downs,2,2,2,2.0,Silver
1429,Lorrie,Justice,2,2,2,2.0,Silver
1108,Bao,Wade,2,2,2,2.0,Silver
913,Liliana,Kerr,2,2,2,2.0,Silver
1282,Alexis,Mack,2,2,2,2.0,Silver
892,Alissa,Craft,2,2,2,2.0,Silver
1405,Thanh,Figueroa,2,2,2,2.0,Silver
942,Davis,Long,2,2,2,2.0,Silver
365,Rodger,Rojas,2,2,2,2.0,Silver
1058,Aisha,Woods,2,2,2,2.0,Silver
707,Terese,Briggs,2,2,2,2.0,Silver
1275,Lenita,Bonner,2,2,2,2.0,Silver
445,Earline,Ballard,2,2,2,2.0,Silver
1272,Houston,Vasquez,2,2,2,2.0,Silver
487,Grace,Madden,2,2,2,2.0,Silver
1232,Jong,Guthrie,2,2,2,2.0,Silver
1121,Shasta,Combs,2,2,2,2.0,Silver
1444,Ivette,Estes,2,2,2,2.0,Silver
131,Tanesha,Hampton,2,2,2,2.0,Silver
466,Collen,Hayes,2,2,2,2.0,Silver
678,Myron,Johns,2,2,2,2.0,Silver
814,Ghislaine,Compton,2,2,2,2.0,Silver
855,Lean,Stark,2,2,2,2.0,Silver
520,Andreas,Herman,2,2,2,2.0,Silver
439,Sunshine,Rosario,2,2,2,2.0,Silver
190,Toya,Pratt,2,2,2,2.0,Silver
915,Beryl,Bennett,4,1,1,2.0,Silver
1064,Patsy,Russo,4,1,1,2.0,Silver
1345,Arie,Hunter,4,1,1,2.0,Silver
1417,Jasper,Castro,4,1,1,2.0,Silver
588,Cherelle,Key,4,1,1,2.0,Silver
1283,Mica,Barry,4,1,1,2.0,Silver
1077,Heather,Perry,4,1,1,2.0,Silver
539,Jamika,Acevedo,4,1,1,2.0,Silver
1270,Ciera,Webb,4,1,1,2.0,Silver
209,Jutta,Everett,4,1,1,2.0,Silver
325,Berna,Moore,4,1,1,2.0,Silver
655,Marylyn,Browning,4,1,1,2.0,Silver
493,Lise,Alvarado,4,1,1,2.0,Silver
602,Delaine,Estes,4,1,1,2.0,Silver
812,Martha,Burgess,4,1,1,2.0,Silver
305,Hope,Cotton,4,1,1,2.0,Silver
1427,Mikel,Wilkerson,4,1,1,2.0,Silver
752,Lloyd,Miranda,4,1,1,2.0,Silver
1317,Glady,Wells,4,1,1,2.0,Silver
1009,Deangelo,Cooley,4,1,1,2.0,Silver
388,Aleta,Stone,4,1,1,2.0,Silver
1036,Randee,Lester,4,1,1,2.0,Silver
978,Diana,Reyes,4,1,1,2.0,Silver
1050,Rozella,Fitzgerald,4,1,1,2.0,Silver
1414,Sonja,Walls,4,1,1,2.0,Silver
617,Jenna,Saunders,4,1,1,2.0,Silver
869,Rodrigo,Durham,4,1,1,2.0,Silver
720,Devin,Shaffer,4,1,1,2.0,Silver
889,Lucilla,Williams,4,1,1,2.0,Silver
1221,Joy,Underwood,4,1,1,2.0,Silver
652,Tilda,Melton,4,1,1,2.0,Silver
286,Virgil,Frost,4,1,1,2.0,Silver
1111,Caroline,Jenkins,4,1,1,2.0,Silver
1022,Hye,Mercer,4,1,1,2.0,Silver
1065,Desiree,Branch,4,1,1,2.0,Silver
647,Janelle,Maldonado,4,1,1,2.0,Silver
1412,Adrien,Hunter,4,1,1,2.0,Silver
508,Vance,Taylor,4,1,1,2.0,Silver
229,Molly,Langley,4,1,1,2.0,Silver
1289,Shanelle,Anderson,4,1,1,2.0,Silver
593,Antony,Atkinson,4,1,1,2.0,Silver
1277,Piedad,Irwin,4,1,1,2.0,Silver
1342,Lekisha,Pope,4,1,1,2.0,Silver
1002,Cami,Williamson,4,1,1,2.0,Silver
1017,Philip,Bryan,4,1,1,2.0,Silver
482,Narcisa,Knapp,4,1,1,2.0,Silver
1207,Jenell,Crosby,4,1,1,2.0,Silver
1170,Mechelle,Chan,4,1,1,2.0,Silver
346,Jacalyn,Barnett,4,1,1,2.0,Silver
1166,Junita,Reese,4,1,1,2.0,Silver
1098,Treasa,Dickerson,4,1,1,2.0,Silver
458,Everett,Vega,4,1,1,2.0,Silver
1099,Jewell,Reyes,4,1,1,2.0,Silver
387,Kaila,Walters,4,1,1,2.0,Silver
1364,Grisel,Maynard,4,1,1,2.0,Silver
1292,Lakenya,Oliver,4,1,1,2.0,Silver
285,Leola,Gould,4,1,1,2.0,Silver
947,Angele,Castro,4,1,1,2.0,Silver
1212,Jaqueline,Cummings,1,2,2,1.6666666666666667,Bronze
523,Joshua,Robertson,1,2,2,1.6666666666666667,Bronze
324,Laureen,Paul,1,2,2,1.6666666666666667,Bronze
552,Lea,Key,1,2,2,1.6666666666666667,Bronze
1250,Neoma,Daugherty,1,2,2,1.6666666666666667,Bronze
636,Ashton,Lott,1,2,2,1.6666666666666667,Bronze
1434,Elana,Miles,1,2,2,1.6666666666666667,Bronze
979,Ingeborg,Ellison,1,2,2,1.6666666666666667,Bronze
1234,Joshua,Berg,1,2,2,1.6666666666666667,Bronze
872,Silas,Tate,1,2,2,1.6666666666666667,Bronze
1047,Jamaal,Baker,1,2,2,1.6666666666666667,Bronze
1305,Dalia,Carson,1,2,2,1.6666666666666667,Bronze
535,Inge,Olsen,1,2,2,1.6666666666666667,Bronze
1173,Chanel,May,1,2,2,1.6666666666666667,Bronze
563,Rodney,Odom,1,2,2,1.6666666666666667,Bronze
1075,Dann,Huff,1,2,2,1.6666666666666667,Bronze
1185,Corine,Stuart,1,2,2,1.6666666666666667,Bronze
797,Cathey,Lamb,1,2,2,1.6666666666666667,Bronze
1386,Cesar,Wilkins,1,2,2,1.6666666666666667,Bronze
264,Mariela,Huffman,1,2,2,1.6666666666666667,Bronze
1182,Trinidad,Chapman,1,2,2,1.6666666666666667,Bronze
385,Rochelle,Ward,1,2,2,1.6666666666666667,Bronze
393,Gertrude,Terry,1,2,2,1.6666666666666667,Bronze
317,Christia,Wilkins,1,2,2,1.6666666666666667,Bronze
516,Rosa,Kinney,1,2,2,1.6666666666666667,Bronze
668,Calandra,Stanton,1,2,2,1.6666666666666667,Bronze
1309,Kimberli,Cline,1,2,2,1.6666666666666667,Bronze
1194,Leticia,Snyder,1,2,2,1.6666666666666667,Bronze
204,Alpha,King,1,2,2,1.6666666666666667,Bronze
1431,Mark,Benton,1,2,2,1.6666666666666667,Bronze
740,Gwenn,Melton,1,2,2,1.6666666666666667,Bronze
438,Katharine,Herrera,1,2,2,1.6666666666666667,Bronze
710,Ezra,Silva,1,2,2,1.6666666666666667,Bronze
1264,Devin,Velazquez,1,2,2,1.6666666666666667,Bronze
763,Han,Schneider,1,2,2,1.6666666666666667,Bronze
371,Loni,Duncan,1,2,2,1.6666666666666667,Bronze
357,Sheri,Cole,1,2,2,1.6666666666666667,Bronze
854,Phylis,Adkins,1,2,2,1.6666666666666667,Bronze
98,Violet,Valenzuela,1,2,2,1.6666666666666667,Bronze
635,Myrtie,James,1,2,2,1.6666666666666667,Bronze
591,Danilo,Holmes,1,2,2,1.6666666666666667,Bronze
1140,Penney,Hall,1,2,2,1.6666666666666667,Bronze
1420,Kelsey,Noble,1,2,2,1.6666666666666667,Bronze
267,Angelina,Lloyd,1,2,2,1.6666666666666667,Bronze
1338,Inez,Snider,1,2,2,1.6666666666666667,Bronze
1179,Vernetta,Banks,1,2,2,1.6666666666666667,Bronze
489,Kirstie,Vazquez,1,2,2,1.6666666666666667,Bronze
737,Melita,Dominguez,1,2,2,1.6666666666666667,Bronze
1351,Carman,Hardy,1,2,2,1.6666666666666667,Bronze
510,Faustino,Delacruz,1,2,2,1.6666666666666667,Bronze
632,Yvette,Rogers,1,2,2,1.6666666666666667,Bronze
1045,Pasquale,Hogan,1,2,2,1.6666666666666667,Bronze
933,Lurline,Rivers,1,2,2,1.6666666666666667,Bronze
546,Thad,Castro,1,2,2,1.6666666666666667,Bronze
638,Tomeka,Higgins,1,2,2,1.6666666666666667,Bronze
319,Justin,Newton,1,2,2,1.6666666666666667,Bronze
158,Alane,Kennedy,1,2,2,1.6666666666666667,Bronze
424,Charleen,Hurst,1,2,2,1.6666666666666667,Bronze
211,Gilma,Dejesus,1,2,2,1.6666666666666667,Bronze
299,Jame,Riggs,1,2,2,1.6666666666666667,Bronze
795,Mariam,Miranda,1,2,2,1.6666666666666667,Bronze
1243,Heide,Reed,1,2,2,1.6666666666666667,Bronze
347,Kanesha,Hudson,3,1,1,1.6666666666666667,Bronze
949,Venessa,Frost,3,1,1,1.6666666666666667,Bronze
733,Doreatha,Ford,3,1,1,1.6666666666666667,Bronze
741,Laci,Castro,3,1,1,1.6666666666666667,Bronze
884,Willian,Hardin,3,1,1,1.6666666666666667,Bronze
850,Stephanie,Browning,3,1,1,1.6666666666666667,Bronze
805,Phillis,Fowler,3,1,1,1.6666666666666667,Bronze
200,Ashely,Holmes,3,1,1,1.6666666666666667,Bronze
382,Collin,Webster,3,1,1,1.6666666666666667,Bronze
969,Jennell,Solis,3,1,1,1.6666666666666667,Bronze
897,Bettyann,Acosta,3,1,1,1.6666666666666667,Bronze
137,Shonta,Mercer,3,1,1,1.6666666666666667,Bronze
166,Lena,Mills,3,1,1,1.6666666666666667,Bronze
391,Vernita,Ball,3,1,1,1.6666666666666667,Bronze
1336,Joe,Melton,3,1,1,1.6666666666666667,Bronze
1143,Sommer,Hopkins,3,1,1,1.6666666666666667,Bronze
284,Susann,Bass,3,1,1,1.6666666666666667,Bronze
842,Giselle,Robles,3,1,1,1.6666666666666667,Bronze
572,Wm,Pope,3,1,1,1.6666666666666667,Bronze
141,Ramiro,Byers,3,1,1,1.6666666666666667,Bronze
448,Janella,Bright,3,1,1,1.6666666666666667,Bronze
671,Jennette,Baker,3,1,1,1.6666666666666667,Bronze
592,Joni,Lee,3,1,1,1.6666666666666667,Bronze
249,Magda,Eaton,3,1,1,1.6666666666666667,Bronze
772,Latricia,Lindsey,3,1,1,1.6666666666666667,Bronze
154,Jenise,Preston,3,1,1,1.6666666666666667,Bronze
992,Chere,Alston,3,1,1,1.6666666666666667,Bronze
221,Clementine,Mooney,3,1,1,1.6666666666666667,Bronze
725,Carola,Mcpherson,3,1,1,1.6666666666666667,Bronze
294,Clementina,Sargent,3,1,1,1.6666666666666667,Bronze
993,Giovanna,Jefferson,3,1,1,1.6666666666666667,Bronze
406,Kerrie,O'neill,3,1,1,1.6666666666666667,Bronze
455,Sherita,Cherry,3,1,1,1.6666666666666667,Bronze
776,Angelique,Merrill,3,1,1,1.6666666666666667,Bronze
1139,Gabriella,Jones,3,1,1,1.6666666666666667,Bronze
177,Carissa,Foreman,3,1,1,1.6666666666666667,Bronze
775,Kermit,Hyde,3,1,1,1.6666666666666667,Bronze
477,Arminda,Weber,3,1,1,1.6666666666666667,Bronze
1402,Sandee,Alvarado,3,1,1,1.6666666666666667,Bronze
446,Nathanael,Bradley,3,1,1,1.6666666666666667,Bronze
902,Elease,Dejesus,3,1,1,1.6666666666666667,Bronze
974,Marcell,Barrett,3,1,1,1.6666666666666667,Bronze
868,Domingo,Casey,3,1,1,1.6666666666666667,Bronze
829,Marcy,Rodriguez,3,1,1,1.6666666666666667,Bronze
784,Debbra,Jacobson,3,1,1,1.6666666666666667,Bronze
830,Edmund,Gaines,3,1,1,1.6666666666666667,Bronze
1320,Obdulia,Barber,3,1,1,1.6666666666666667,Bronze
1293,Sally,Kinney,3,1,1,1.6666666666666667,Bronze
857,Inga,Koch,3,1,1,1.6666666666666667,Bronze
342,Cassondra,Pruitt,3,1,1,1.6666666666666667,Bronze
718,Luciana,Mcgee,3,1,1,1.6666666666666667,Bronze
881,Chloe,Patel,3,1,1,1.6666666666666667,Bronze
656,Romana,Barnes,3,1,1,1.6666666666666667,Bronze
769,Agatha,Melton,3,1,1,1.6666666666666667,Bronze
957,Stephen,Vega,3,1,1,1.6666666666666667,Bronze
804,Douglas,Richards,3,1,1,1.6666666666666667,Bronze
265,Mellisa,Farley,3,1,1,1.6666666666666667,Bronze
585,Chasidy,Webster,3,1,1,1.6666666666666667,Bronze
1025,Daphine,Willis,3,1,1,1.6666666666666667,Bronze
658,Nicki,Larson,3,1,1,1.6666666666666667,Bronze
457,Jeni,Farley,3,1,1,1.6666666666666667,Bronze
404,Augustus,Steele,3,1,1,1.6666666666666667,Bronze
389,Leif,Short,3,1,1,1.6666666666666667,Bronze
248,Cecelia,Gill,3,1,1,1.6666666666666667,Bronze
511,Julienne,Moody,3,1,1,1.6666666666666667,Bronze
1092,Lavinia,Cotton,3,1,1,1.6666666666666667,Bronze
622,Gabriel,Pitts,2,1,1,1.3333333333333333,Bronze
642,Yang,Roth,2,1,1,1.3333333333333333,Bronze
659,Antonetta,Rocha,2,1,1,1.3333333333333333,Bronze
1110,Shirely,Cantrell,2,1,1,1.3333333333333333,Bronze
1357,Karren,Lamb,2,1,1,1.3333333333333333,Bronze
750,Romaine,Salazar,2,1,1,1.3333333333333333,Bronze
1004,Jerald,Blackwell,2,1,1,1.3333333333333333,Bronze
551,Jenine,Crane,2,1,1,1.3333333333333333,Bronze
1011,Sebrina,Gross,2,1,1,1.3333333333333333,Bronze
1387,Phylicia,Stout,2,1,1,1.3333333333333333,Bronze
373,Mariette,Trevino,2,1,1,1.3333333333333333,Bronze
981,Christel,Cardenas,2,1,1,1.3333333333333333,Bronze
891,Ashlie,Parrish,2,1,1,1.3333333333333333,Bronze
475,Alec,Peck,2,1,1,1.3333333333333333,Bronze
1297,Vanessa,West,2,1,1,1.3333333333333333,Bronze
451,Jennette,Wooten,2,1,1,1.3333333333333333,Bronze
368,Alysha,Powers,2,1,1,1.3333333333333333,Bronze
144,Hans,Price,2,1,1,1.3333333333333333,Bronze
522,Tammera,Fischer,2,1,1,1.3333333333333333,Bronze
1377,Johana,Jacobson,2,1,1,1.3333333333333333,Bronze
398,Suellen,Mercado,2,1,1,1.3333333333333333,Bronze
843,Tessie,Farmer,2,1,1,1.3333333333333333,Bronze
791,Yun,Nelson,2,1,1,1.3333333333333333,Bronze
704,Morton,Barron,2,1,1,1.3333333333333333,Bronze
399,Bart,Hess,2,1,1,1.3333333333333333,Bronze
1146,Charlsie,Carson,2,1,1,1.3333333333333333,Bronze
1061,Alanna,Barry,2,1,1,1.3333333333333333,Bronze
874,Mila,Good,2,1,1,1.3333333333333333,Bronze
964,Brent,Calderon,2,1,1,1.3333333333333333,Bronze
852,Lezlie,Thompson,2,1,1,1.3333333333333333,Bronze
549,Elmo,Arnold,2,1,1,1.3333333333333333,Bronze
697,Alane,Mccarty,2,1,1,1.3333333333333333,Bronze
468,Jeanett,Herman,2,1,1,1.3333333333333333,Bronze
304,Jayme,Zamora,2,1,1,1.3333333333333333,Bronze
513,Whitney,Cash,2,1,1,1.3333333333333333,Bronze
827,George,Pickett,2,1,1,1.3333333333333333,Bronze
703,Diana,Cobb,2,1,1,1.3333333333333333,Bronze
921,Evelin,Vargas,2,1,1,1.3333333333333333,Bronze
465,Birdie,Kramer,2,1,1,1.3333333333333333,Bronze
875,Tanesha,Sawyer,2,1,1,1.3333333333333333,Bronze
193,Ayanna,Rhodes,2,1,1,1.3333333333333333,Bronze
785,Kandis,Mills,2,1,1,1.3333333333333333,Bronze
148,Julee,Woodard,2,1,1,1.3333333333333333,Bronze
401,Shaunda,Barnett,2,1,1,1.3333333333333333,Bronze
721,Erlinda,Osborne,2,1,1,1.3333333333333333,Bronze
586,Ulysses,Gaines,2,1,1,1.3333333333333333,Bronze
377,Klara,Mosley,2,1,1,1.3333333333333333,Bronze
613,Margene,Eaton,2,1,1,1.3333333333333333,Bronze
664,Augustus,Schmidt,2,1,1,1.3333333333333333,Bronze
676,Gayle,Wilkinson,2,1,1,1.3333333333333333,Bronze
753,Mandi,Gibbs,2,1,1,1.3333333333333333,Bronze
341,Delana,Scott,2,1,1,1.3333333333333333,Bronze
1228,Zulema,Clemons,2,1,1,1.3333333333333333,Bronze
321,Chere,Hardin,2,1,1,1.3333333333333333,Bronze
423,Johna,Powers,2,1,1,1.3333333333333333,Bronze
792,Edgar,Horn,2,1,1,1.3333333333333333,Bronze
719,Nicki,Fry,2,1,1,1.3333333333333333,Bronze
1318,Tisha,Petty,2,1,1,1.3333333333333333,Bronze
683,Amparo,Burks,2,1,1,1.3333333333333333,Bronze
1073,Leeanne,Cross,2,1,1,1.3333333333333333,Bronze
634,Taylor,Cole,2,1,1,1.3333333333333333,Bronze
654,Eun,Harris,2,1,1,1.3333333333333333,Bronze
454,Terese,Palmer,2,1,1,1.3333333333333333,Bronze
1157,Anton,Barton,2,1,1,1.3333333333333333,Bronze
130,Wes,Stanton,2,1,1,1.3333333333333333,Bronze
561,Kandace,Hughes,2,1,1,1.3333333333333333,Bronze
532,Mia,Delgado,2,1,1,1.3333333333333333,Bronze
847,Lizette,Ellison,2,1,1,1.3333333333333333,Bronze
901,Lonna,Franks,2,1,1,1.3333333333333333,Bronze
684,Jenny,Bell,2,1,1,1.3333333333333333,Bronze
283,Jaimee,Day,2,1,1,1.3333333333333333,Bronze
729,Hue,Dalton,2,1,1,1.3333333333333333,Bronze
1204,Leslie,Higgins,1,1,1,1.0,Bronze
442,Alane,Munoz,1,1,1,1.0,Bronze
258,Maribel,William,1,1,1,1.0,Bronze
1035,Tangela,Hurley,1,1,1,1.0,Bronze
164,Tomika,Larson,1,1,1,1.0,Bronze
1095,Corene,Swanson,1,1,1,1.0,Bronze
746,Eldridge,Greer,1,1,1,1.0,Bronze
608,Taisha,Vang,1,1,1,1.0,Bronze
767,Twana,Arnold,1,1,1,1.0,Bronze
1241,Nathaniel,Davidson,1,1,1,1.0,Bronze
504,Tiana,Henderson,1,1,1,1.0,Bronze
996,Serafina,Clemons,1,1,1,1.0,Bronze
1253,Susannah,Fields,1,1,1,1.0,Bronze
381,Kristen,Alvarez,1,1,1,1.0,Bronze
397,Jeannie,Wilcox,1,1,1,1.0,Bronze
414,Romaine,Haley,1,1,1,1.0,Bronze
1094,Keitha,Black,1,1,1,1.0,Bronze
271,Katheleen,Marks,1,1,1,1.0,Bronze
336,Trisha,Johnson,1,1,1,1.0,Bronze
422,Valery,Saunders,1,1,1,1.0,Bronze
677,Launa,Hull,1,1,1,1.0,Bronze
633,Kiara,Deleon,1,1,1,1.0,Bronze
1255,Ben,Stone,1,1,1,1.0,Bronze
630,Zulema,Browning,1,1,1,1.0,Bronze
1369,Starr,Schneider,1,1,1,1.0,Bronze
471,Burma,Summers,1,1,1,1.0,Bronze
925,Bryce,Monroe,1,1,1,1.0,Bronze
786,Wallace,Lane,1,1,1,1.0,Bronze
766,Lecia,Hancock,1,1,1,1.0,Bronze
685,Laverne,Craft,1,1,1,1.0,Bronze
409,Jerome,Bolton,1,1,1,1.0,Bronze
370,Jina,Cooper,1,1,1,1.0,Bronze
557,Erlene,Cook,1,1,1,1.0,Bronze
693,Merlin,Foreman,1,1,1,1.0,Bronze
714,Senaida,Thompson,1,1,1,1.0,Bronze
926,Katina,Mcintosh,1,1,1,1.0,Bronze
1286,Dione,Pratt,1,1,1,1.0,Bronze
1325,Magdalena,Sherman,1,1,1,1.0,Bronze
1079,Cindi,Ellis,1,1,1,1.0,Bronze
1361,Destiny,Goodman,1,1,1,1.0,Bronze
918,Kristel,Bullock,1,1,1,1.0,Bronze
183,Jeniffer,Ratliff,1,1,1,1.0,Bronze
1288,Allie,Conley,1,1,1,1.0,Bronze
558,Carroll,Kelly,1,1,1,1.0,Bronze
