customer_id,first_name,last_name,total_orders,customer_name
1246,Dale,Rasmussen,1,Dale Rasmussen
1247,Tammie,Cherry,1,Tammie Cherry
1248,Bethany,Herring,1,Bethany Herring
1249,Barbra,Dickerson,1,Barbra Dickerson
1250,Neoma,Daugherty,1,Neoma Daugherty
1251,Nanette,Roman,1,Nanette Roman
1252,Adriene,Rollins,1,Adriene Rollins
1253,Susannah,Fields,1,Susannah Fields
1254,Dung,Reid,1,Dung Reid
1255,Ben,Stone,1,Ben Stone
1256,Nubia,Anderson,1,Nubia Anderson
1257,Rosamaria,Meyer,1,Rosamaria Meyer
1258,Todd,Waters,1,Todd Waters
1259,Kimbery,Nieves,1,Kimbery Nieves
1260,Phuong,Wolf,1,Phuong Wolf
1261,Adelaida,Hancock,1,Adelaida Hancock
1262,Brianne,Hays,1,Brianne Hays
1263,Rufina,Chandler,1,Rufina Chandler
1264,Devin,Velazquez,1,Devin Velazquez
1265,Bonita,Marshall,1,Bonita Marshall
1266,Myrl,Gay,1,Myrl Gay
1267,Earline,Gordon,1,Earline Gordon
1268,Sung,Chambers,1,Sung Chambers
1269,Gustavo,Gamble,1,Gustavo Gamble
1270,Ciera,Webb,1,Ciera Webb
1271,Roy,Chan,1,Roy Chan
1272,Houston,Vasquez,1,Houston Vasquez
1273,Cheree,Hale,1,Cheree Hale
1274,Odette,Moses,1,Odette Moses
1275,Lenita,Bonner,1,Lenita Bonner
1276,Shona,Mcmillan,1,Shona Mcmillan
1277,Piedad,Irwin,1,Piedad Irwin
1278,Loan,Graham,1,Loan Graham
1279,Stan,Saunders,1,Stan Saunders
1280,Jackeline,Colon,1,Jackeline Colon
1281,Marlen,Dawson,1,Marlen Dawson
1282,Alexis,Mack,1,Alexis Mack
1283,Mica,Barry,1,Mica Barry
1284,Shanice,Spears,1,Shanice Spears
1285,Garth,Huff,1,Garth Huff
1286,Dione,Pratt,1,Dione Pratt
1287,Victor,Pittman,1,Victor Pittman
1288,Allie,Conley,1,Allie Conley
1289,Shanelle,Anderson,1,Shanelle Anderson
1290,Minnie,Compton,1,Minnie Compton
1291,Shiloh,Bates,1,Shiloh Bates
1292,Lakenya,Oliver,1,Lakenya Oliver
1293,Sally,Kinney,1,Sally Kinney
1294,Edith,Davenport,1,Edith Davenport
1295,Alline,Beasley,1,Alline Beasley
1296,Travis,Whitley,1,Travis Whitley
1297,Vanessa,West,1,Vanessa West
1298,Trudy,Riddle,1,Trudy Riddle
1299,Shauna,Edwards,1,Shauna Edwards
1300,Clorinda,Donovan,1,Clorinda Donovan
1301,Raven,Curtis,1,Raven Curtis
1302,Verda,Gilbert,1,Verda Gilbert
1303,Renay,Atkins,1,Renay Atkins
1304,Tama,Berg,1,Tama Berg
1305,Dalia,Carson,1,Dalia Carson
1306,America,Swanson,1,America Swanson
1307,Cinda,Rocha,1,Cinda Rocha
1308,Shea,Howell,1,Shea Howell
1309,Kimberli,Cline,1,Kimberli Cline
1310,Emanuel,Mckee,1,Emanuel Mckee
1311,Whitley,Cannon,1,Whitley Cannon
1312,Tereasa,Bird,1,Tereasa Bird
1313,Dante,Grimes,1,Dante Grimes
1314,Joeann,Garrison,1,Joeann Garrison
1315,Omega,Johnston,1,Omega Johnston
1316,Conrad,Mueller,1,Conrad Mueller
1317,Glady,Wells,1,Glady Wells
1318,Tisha,Petty,1,Tisha Petty
1319,Claris,Santiago,1,Claris Santiago
1320,Obdulia,Barber,1,Obdulia Barber
1321,Shantel,Gregory,1,Shantel Gregory
1322,Ai,Forbes,1,Ai Forbes
1323,Ebony,Cotton,1,Ebony Cotton
1324,Arla,Ellis,1,Arla Ellis
1325,Magdalena,Sherman,1,Magdalena Sherman
1326,Tarra,Guerrero,1,Tarra Guerrero
1327,Consuela,Romero,1,Consuela Romero
1328,Cindie,Franklin,1,Cindie Franklin
1329,Sharyn,Brewer,1,Sharyn Brewer
1330,Karren,Stevenson,1,Karren Stevenson
1331,Divina,Reeves,1,Divina Reeves
1332,Novella,Ross,1,Novella Ross
1333,Omega,Huff,1,Omega Huff
1334,Ashleigh,Finch,1,Ashleigh Finch
1335,Corina,Lynch,1,Corina Lynch
1336,Joe,Melton,1,Joe Melton
1337,Bernetta,Summers,1,Bernetta Summers
1338,Inez,Snider,1,Inez Snider
1339,Neida,King,1,Neida King
1340,Tona,Velasquez,1,Tona Velasquez
1341,Rozanne,Reyes,1,Rozanne Reyes
1342,Lekisha,Pope,1,Lekisha Pope
1343,Jama,Rodriquez,1,Jama Rodriquez
1344,Eloisa,Tucker,1,Eloisa Tucker
1345,Arie,Hunter,1,Arie Hunter
1346,Sanora,Webster,1,Sanora Webster
1347,Kate,Barber,1,Kate Barber
1348,Yvone,Guerrero,1,Yvone Guerrero
1349,Kami,Rios,1,Kami Rios
1350,Annett,Rush,1,Annett Rush
1351,Carman,Hardy,1,Carman Hardy
1352,Dorothea,Miranda,1,Dorothea Miranda
1353,Agatha,Daniels,1,Agatha Daniels
1354,Alexandria,Zamora,1,Alexandria Zamora
1355,Thad,Gilliam,1,Thad Gilliam
1356,Inger,Jennings,1,Inger Jennings
1357,Karren,Lamb,1,Karren Lamb
1358,Noble,Glover,1,Noble Glover
1359,Octavia,Donaldson,1,Octavia Donaldson
1360,Latashia,Travis,1,Latashia Travis
1361,Destiny,Goodman,1,Destiny Goodman
1362,Christiana,Gross,1,Christiana Gross
1363,Nestor,Haynes,1,Nestor Haynes
1364,Grisel,Maynard,1,Grisel Maynard
1365,Shenna,Espinoza,1,Shenna Espinoza
1366,Trena,Rogers,1,Trena Rogers
1367,Lucile,Manning,1,Lucile Manning
1368,Veronique,Fulton,1,Veronique Fulton
1369,Starr,Schneider,1,Starr Schneider
1370,Rona,Rojas,1,Rona Rojas
1371,Pandora,Estes,1,Pandora Estes
1372,Renna,Williams,1,Renna Williams
1373,Lanora,Robbins,1,Lanora Robbins
1374,Juliane,Dillard,1,Juliane Dillard
1375,Carlena,Salinas,1,Carlena Salinas
1376,Kimberley,Reynolds,1,Kimberley Reynolds
1377,Johana,Jacobson,1,Johana Jacobson
1378,Enoch,Rosario,1,Enoch Rosario
1379,Dorine,Thornton,1,Dorine Thornton
1380,Eliz,Lynch,1,Eliz Lynch
1381,Mercedez,Brooks,1,Mercedez Brooks
1382,Wynona,Douglas,1,Wynona Douglas
1383,Desire,Mcgowan,1,Desire Mcgowan
1384,Elmo,Sweeney,1,Elmo Sweeney
1385,Kenton,Hughes,1,Kenton Hughes
1386,Cesar,Wilkins,1,Cesar Wilkins
1387,Phylicia,Stout,1,Phylicia Stout
1388,Nanette,Harris,1,Nanette Harris
1389,Ulrike,Chan,1,Ulrike Chan
1390,Genoveva,Lloyd,1,Genoveva Lloyd
1391,Sheryl,Chase,1,Sheryl Chase
1392,Trista,Lambert,1,Trista Lambert
1393,Vivian,Deleon,1,Vivian Deleon
1394,Genny,Fields,1,Genny Fields
1395,Eliseo,Knight,1,Eliseo Knight
1396,Delma,Bailey,1,Delma Bailey
1397,Dewayne,Herring,1,Dewayne Herring
1398,Nevada,Hood,1,Nevada Hood
1399,Angelika,Perry,1,Angelika Perry
1400,Shayla,Hart,1,Shayla Hart
1401,Willetta,Murphy,1,Willetta Murphy
1402,Sandee,Alvarado,1,Sandee Alvarado
1403,Mila,Moody,1,Mila Moody
1404,Loyce,Conway,1,Loyce Conway
1405,Thanh,Figueroa,1,Thanh Figueroa
1406,Farrah,Orr,1,Farrah Orr
1407,Hugh,Craft,1,Hugh Craft
1408,Eleanor,Mendez,1,Eleanor Mendez
1409,Lamar,Bush,1,Lamar Bush
1410,Lurlene,Finch,1,Lurlene Finch
1411,Shanda,Stevenson,1,Shanda Stevenson
1412,Adrien,Hunter,1,Adrien Hunter
1413,Ophelia,Decker,1,Ophelia Decker
1414,Sonja,Walls,1,Sonja Walls
1415,Harold,O'connor,1,Harold O'connor
1416,Miranda,Kennedy,1,Miranda Kennedy
1417,Jasper,Castro,1,Jasper Castro
1418,Penni,Best,1,Penni Best
1419,Lurlene,Cotton,1,Lurlene Cotton
1420,Kelsey,Noble,1,Kelsey Noble
1421,Edris,Barrett,1,Edris Barrett
1422,Tempie,Jacobson,1,Tempie Jacobson
1423,Dollie,Cervantes,1,Dollie Cervantes
1424,Lashunda,Cole,1,Lashunda Cole
1425,Justina,Jenkins,1,Justina Jenkins
1426,Londa,Gould,1,Londa Gould
1427,Mikel,Wilkerson,1,Mikel Wilkerson
1428,Carola,Johns,1,Carola Johns
1429,Lorrie,Justice,1,Lorrie Justice
1430,Tayna,Wade,1,Tayna Wade
1431,Mark,Benton,1,Mark Benton
1432,Zona,Cameron,1,Zona Cameron
1433,Nicola,Knight,1,Nicola Knight
1434,Elana,Miles,1,Elana Miles
1435,Merrie,Fowler,1,Merrie Fowler
1436,Macie,Ayers,1,Macie Ayers
1437,Son,Warner,1,Son Warner
1438,Lee,Dunn,1,Lee Dunn
1439,Florrie,Little,1,Florrie Little
1440,Ernest,Rollins,1,Ernest Rollins
1441,Jamaal,Morrison,1,Jamaal Morrison
1442,Cassie,Cline,1,Cassie Cline
1443,Lezlie,Lamb,1,Lezlie Lamb
1444,Ivette,Estes,1,Ivette Estes
1445,Ester,Acevedo,1,Ester Acevedo
