customer_id,first_name,last_name,email,number_of_categories
1155,Verdell,Joyner,verdell.joyner@aol.com,2
1156,Han,Wade,han.wade@hotmail.com,2
1159,Charlene,Norris,charlene.norris@msn.com,2
1160,Efren,Whitfield,efren.whitfield@gmail.com,2
1161,Santa,Larson,santa.larson@gmail.com,2
1162,Carmelina,Sellers,carmelina.sellers@hotmail.com,2
1164,Patrina,Tanner,patrina.tanner@gmail.com,2
1174,Aaron,Knapp,aaron.knapp@yahoo.com,2
1177,Charlesetta,Soto,charlesetta.soto@yahoo.com,2
1178,Wendie,Nash,wendie.nash@hotmail.com,2
1179,Vernetta,Banks,vernetta.banks@aol.com,2
1184,Annabelle,Hebert,annabelle.hebert@aol.com,2
1185,Corine,Stuart,corine.stuart@msn.com,2
1187,Kenyetta,Mason,kenyetta.mason@msn.com,2
1188,Marcene,Curtis,marcene.curtis@msn.com,2
1190,Romeo,Steele,romeo.steele@msn.com,2
1191,Tam,Fisher,tam.fisher@aol.com,2
1193,Phebe,Soto,phebe.soto@hotmail.com,2
1195,Chantell,Bridges,chantell.bridges@yahoo.com,2
1198,Cheryll,Snyder,cheryll.snyder@yahoo.com,2
1199,Consuela,Collier,consuela.collier@msn.com,2
1204,Leslie,Higgins,leslie.higgins@hotmail.com,2
1214,Brigid,Sharp,brigid.sharp@hotmail.com,2
1217,Carlie,Terrell,carlie.terrell@yahoo.com,2
1219,Alden,Atkinson,alden.atkinson@gmail.com,2
1220,Carissa,Cross,carissa.cross@yahoo.com,2
1223,Bronwyn,Vargas,bronwyn.vargas@msn.com,2
1226,Qiana,Jackson,qiana.jackson@gmail.com,2
1230,Jesus,Burch,jesus.burch@hotmail.com,2
1232,Jong,Guthrie,jong.guthrie@hotmail.com,2
1235,Georgina,Gonzales,georgina.gonzales@yahoo.com,2
1236,Rudolph,Velez,rudolph.velez@yahoo.com,2
1238,Edgar,Quinn,edgar.quinn@aol.com,2
1239,Tara,Maynard,tara.maynard@hotmail.com,2
1242,Chauncey,Donaldson,chauncey.donaldson@aol.com,2
1243,Heide,Reed,heide.reed@yahoo.com,2
1248,Bethany,Herring,bethany.herring@yahoo.com,2
1250,Neoma,Daugherty,neoma.daugherty@gmail.com,2
1251,Nanette,Roman,nanette.roman@yahoo.com,2
1252,Adriene,Rollins,adriene.rollins@msn.com,2
1255,Ben,Stone,ben.stone@gmail.com,2
1257,Rosamaria,Meyer,rosamaria.meyer@yahoo.com,2
1258,Todd,Waters,todd.waters@yahoo.com,2
1262,Brianne,Hays,brianne.hays@gmail.com,2
1263,Rufina,Chandler,rufina.chandler@aol.com,2
1265,Bonita,Marshall,bonita.marshall@msn.com,2
1266,Myrl,Gay,myrl.gay@hotmail.com,2
1269,Gustavo,Gamble,gustavo.gamble@msn.com,2
1275,Lenita,Bonner,lenita.bonner@aol.com,2
1276,Shona,Mcmillan,shona.mcmillan@msn.com,2
1281,Marlen,Dawson,marlen.dawson@msn.com,2
1287,Victor,Pittman,victor.pittman@aol.com,2
1291,Shiloh,Bates,shiloh.bates@msn.com,2
1292,Lakenya,Oliver,lakenya.oliver@yahoo.com,2
1293,Sally,Kinney,sally.kinney@msn.com,2
1294,Edith,Davenport,edith.davenport@gmail.com,2
1299,Shauna,Edwards,shauna.edwards@msn.com,2
1301,Raven,Curtis,raven.curtis@aol.com,2
1302,Verda,Gilbert,verda.gilbert@gmail.com,2
1303,Renay,Atkins,renay.atkins@aol.com,2
1305,Dalia,Carson,dalia.carson@aol.com,2
1306,America,Swanson,america.swanson@msn.com,2
1308,Shea,Howell,shea.howell@msn.com,2
1310,Emanuel,Mckee,emanuel.mckee@yahoo.com,2
1312,Tereasa,Bird,tereasa.bird@aol.com,2
1313,Dante,Grimes,dante.grimes@yahoo.com,2
1316,Conrad,Mueller,conrad.mueller@yahoo.com,2
1318,Tisha,Petty,tisha.petty@msn.com,2
1321,Shantel,Gregory,shantel.gregory@yahoo.com,2
1322,Ai,Forbes,ai.forbes@yahoo.com,2
1329,Sharyn,Brewer,sharyn.brewer@aol.com,2
1330,Karren,Stevenson,karren.stevenson@aol.com,2
1332,Novella,Ross,novella.ross@gmail.com,2
1335,Corina,Lynch,corina.lynch@msn.com,2
1337,Bernetta,Summers,bernetta.summers@aol.com,2
1338,Inez,Snider,inez.snider@gmail.com,2
1339,Neida,King,neida.king@aol.com,2
1343,Jama,Rodriquez,jama.rodriquez@msn.com,2
1344,Eloisa,Tucker,eloisa.tucker@hotmail.com,2
1346,Sanora,Webster,sanora.webster@msn.com,2
1347,Kate,Barber,kate.barber@hotmail.com,2
1351,Carman,Hardy,carman.hardy@yahoo.com,2
1352,Dorothea,Miranda,dorothea.miranda@aol.com,2
1355,Thad,Gilliam,thad.gilliam@hotmail.com,2
1356,Inger,Jennings,inger.jennings@yahoo.com,2
1361,Destiny,Goodman,destiny.goodman@msn.com,2
1362,Christiana,Gross,christiana.gross@yahoo.com,2
1363,Nestor,Haynes,nestor.haynes@msn.com,2
1369,Starr,Schneider,starr.schneider@aol.com,2
1371,Pandora,Estes,pandora.estes@aol.com,2
1373,Lanora,Robbins,lanora.robbins@hotmail.com,2
1378,Enoch,Rosario,enoch.rosario@hotmail.com,2
1379,Dorine,Thornton,dorine.thornton@gmail.com,2
1381,Mercedez,Brooks,mercedez.brooks@hotmail.com,2
1383,Desire,Mcgowan,desire.mcgowan@msn.com,2
1392,Trista,Lambert,trista.lambert@gmail.com,2
1393,Vivian,Deleon,vivian.deleon@msn.com,2
1394,Genny,Fields,genny.fields@msn.com,2
1400,Shayla,Hart,shayla.hart@msn.com,2
1405,Thanh,Figueroa,thanh.figueroa@yahoo.com,2
1407,Hugh,Craft,hugh.craft@msn.com,2
1410,Lurlene,Finch,lurlene.finch@msn.com,2
1412,Adrien,Hunter,adrien.hunter@yahoo.com,2
1422,Tempie,Jacobson,tempie.jacobson@hotmail.com,2
1426,Londa,Gould,londa.gould@aol.com,2
1430,Tayna,Wade,tayna.wade@hotmail.com,2
1431,Mark,Benton,mark.benton@aol.com,2
1440,Ernest,Rollins,ernest.rollins@yahoo.com,2
1441,Jamaal,Morrison,jamaal.morrison@msn.com,2
1442,Cassie,Cline,cassie.cline@gmail.com,2
1444,Ivette,Estes,ivette.estes@gmail.com,2
