order_id,first_name,last_name,order_date,order_status
1338,Hae,Ramirez,2018-01-10,4
1339,Mellisa,Kim,2018-01-11,4
1340,Raeann,Duncan,2018-01-12,4
1341,Todd,Waters,2018-01-12,4
1342,Vivian,Deleon,2018-01-12,4
1343,Deanne,Parsons,2018-01-13,4
1344,Alishia,Elliott,2018-01-13,4
1345,Ashanti,Hammond,2018-01-14,4
1346,Sarita,Parks,2018-01-14,4
1347,Muriel,Juarez,2018-01-15,4
1348,Brigid,Sharp,2018-01-15,4
1349,Bess,Mcbride,2018-01-15,4
1350,Kara,Higgins,2018-01-15,4
1351,Shenna,Benton,2018-01-16,4
1352,Nicola,Knight,2018-01-16,4
1353,Malinda,Baxter,2018-01-17,4
1354,Christopher,Richardson,2018-01-19,4
1355,Katia,Henry,2018-01-19,4
1356,Santa,Larson,2018-01-19,4
1357,Yevette,Todd,2018-01-20,4
1358,Maurice,Norton,2018-01-21,4
1359,Berneice,Pollard,2018-01-21,4
1360,Takako,Casey,2018-01-22,4
1361,Regine,Odom,2018-01-22,4
1362,Gilberto,Parsons,2018-01-23,4
1363,Loni,Mullen,2018-01-24,4
1364,Shena,Carter,2018-01-25,4
1365,Deirdre,Ryan,2018-01-25,4
1366,Jamaal,Morrison,2018-01-26,4
1367,Ja,Dillard,2018-01-27,4
1368,Spring,Hayes,2018-01-27,4
1369,Tena,Cruz,2018-01-28,4
1370,Rey,Lindsay,2018-01-28,4
1371,Aida,Koch,2018-01-29,4
1372,Alma,Peck,2018-01-29,4
1373,Latonya,Dixon,2018-01-29,4
1374,Karren,Stevenson,2018-01-30,4
1375,Cameron,Carroll,2018-01-30,4
1376,Kiesha,Bond,2018-02-01,4
1377,Jimmy,Russell,2018-02-01,4
1378,Marguerite,Berger,2018-02-02,4
1379,Nubia,Anderson,2018-02-02,4
1380,Joel,Wynn,2018-02-05,4
1381,Mathilda,Pennington,2018-02-05,4
1382,Renay,Atkins,2018-02-06,4
1383,Joaquin,Hawkins,2018-02-07,4
1384,Elmira,Levy,2018-02-08,4
1385,Lynwood,Jackson,2018-02-08,4
1386,Dung,Reid,2018-02-09,4
1387,Deshawn,Mendoza,2018-02-09,4
1388,Jeniffer,Slater,2018-02-09,4
1389,Celestine,Jacobs,2018-02-11,4
1390,Tenisha,Lyons,2018-02-12,4
1391,Hortencia,O'neil,2018-02-13,4
1392,Kenyetta,Mason,2018-02-13,4
1393,Tena,Huber,2018-02-14,4
1394,Erik,Leblanc,2018-02-14,4
1395,Zora,Ford,2018-02-15,4
1396,Lara,Guy,2018-02-15,4
1397,James,Robles,2018-02-15,4
1398,Desire,Mcgowan,2018-02-16,4
1399,Stefany,Potter,2018-02-16,4
1400,Louis,Powell,2018-02-17,4
1401,Linnie,Branch,2018-02-18,4
1402,Earlean,Pena,2018-02-19,4
1403,Cassandra,Nichols,2018-02-21,4
1404,Bella,Perez,2018-02-23,4
1405,Kellie,Franco,2018-02-25,4
1406,Parthenia,Figueroa,2018-02-25,4
1407,Georgetta,Hardin,2018-02-26,3
1408,Katherin,Clark,2018-02-26,4
1409,Tobie,Little,2018-02-26,4
1410,Ruthanne,Franco,2018-02-27,4
1411,Monica,Sears,2018-03-01,4
1412,Diane,Jones,2018-03-01,4
1413,Lolita,Mosley,2018-03-01,4
1414,Tiny,French,2018-03-03,4
1415,Carolann,Russell,2018-03-03,4
1416,Cinthia,Poole,2018-03-03,4
1417,Rayford,Simon,2018-03-04,4
1418,Bev,Chang,2018-03-04,4
1419,Lavern,Orr,2018-03-04,4
1420,Erna,Sloan,2018-03-04,4
1421,Sheree,Blanchard,2018-03-05,4
1422,Jonell,Rivas,2018-03-05,4
1423,Selene,Vega,2018-03-06,4
1424,Ester,Acevedo,2018-03-07,4
1425,Lavina,Dejesus,2018-03-07,4
1426,Emory,O'connor,2018-03-07,4
1427,Latoya,Johns,2018-03-07,4
1428,Addie,Hahn,2018-03-08,4
1429,Patria,Harper,2018-03-08,4
1430,Tara,Maynard,2018-03-10,4
1431,Mazie,Fernandez,2018-03-11,4
1432,Gayla,Sims,2018-03-11,4
1433,Britteny,Schroeder,2018-03-11,4
1434,Frederica,Rojas,2018-03-14,4
1435,Laurel,Schultz,2018-03-14,4
1436,Zenia,Bruce,2018-03-14,4
1437,Homer,Powers,2018-03-15,4
1438,Dortha,Jarvis,2018-03-15,4
1439,Jerlene,Rios,2018-03-15,4
1440,Julianne,Shannon,2018-03-15,4
1441,Orval,Hunter,2018-03-15,4
1442,Emmett,Hahn,2018-03-16,4
1443,Damian,Mills,2018-03-16,4
1444,Barry,Albert,2018-03-16,4
1445,Reita,Dickson,2018-03-17,4
1446,Sandy,Mills,2018-03-17,4
1447,Lurlene,Cotton,2018-03-18,4
1448,Whitney,Estes,2018-03-18,4
1449,Sheba,Knapp,2018-03-18,4
1450,Sophia,Mcmillan,2018-03-19,4
1451,Kristy,Watkins,2018-03-19,4
1452,Mireille,Puckett,2018-03-20,4
1453,Leland,Mcdowell,2018-03-20,4
1454,Fairy,Robinson,2018-03-20,4
1455,Greta,Page,2018-03-20,4
1456,Hue,May,2018-03-20,4
1457,Shanda,Stevenson,2018-03-20,4
1458,Ping,Quinn,2018-03-20,4
1459,Genoveva,Baldwin,2018-03-21,4
1460,Desmond,Rose,2018-03-21,4
1461,Wanita,Davenport,2018-03-22,4
1462,Louise,Flowers,2018-03-22,4
1463,Dorothea,Chang,2018-03-23,4
1464,Stan,Saunders,2018-03-24,4
1465,Cayla,Johnson,2018-03-25,4
1466,Fannie,Jenkins,2018-03-26,4
1467,Katherina,Odom,2018-03-26,4
1468,Tameka,Fisher,2018-03-27,4
1469,Alisia,Albert,2018-03-27,4
1470,Wilda,Petersen,2018-03-28,4
1471,Emanuel,Mckee,2018-03-28,4
1472,Thalia,Horne,2018-03-29,4
1473,Hayden,Cross,2018-03-30,4
1474,Marshall,Johnson,2018-03-30,4
1475,Yuk,Vega,2018-03-30,4
1476,Guillermina,Noble,2018-03-31,4
1477,Karey,Steele,2018-03-31,4
1478,Cyndi,Bush,2018-03-31,4
1479,Kaylee,English,2018-04-01,2
1480,Santos,Valencia,2018-04-01,2
1481,Alica,Hunter,2018-04-01,1
1482,Sharyn,Hopkins,2018-04-01,1
1483,Linnie,Branch,2018-04-02,1
1484,Guillermina,Noble,2018-04-02,2
1485,Gertrud,Rhodes,2018-04-02,2
1486,Armand,Whitehead,2018-04-02,2
1487,Deloris,Burke,2018-04-03,1
1488,Olevia,Pitts,2018-04-03,2
1489,Dorine,Roberson,2018-04-03,1
1490,Carline,Collier,2018-04-03,2
1491,Lizzie,Joyner,2018-04-04,1
1492,Kathie,Freeman,2018-04-04,1
1493,Bobbie,Foster,2018-04-04,2
1494,Katelin,Kennedy,2018-04-05,2
1495,Lissa,Vargas,2018-04-05,2
1496,Tameka,Fisher,2018-04-06,1
1497,Williemae,Holloway,2018-04-06,2
1498,Zina,Bonner,2018-04-06,1
1499,Luz,House,2018-04-06,2
1500,Joesph,Delacruz,2018-04-06,2
1501,Tu,Ramirez,2018-04-06,1
1502,Tiesha,Daniel,2018-04-06,2
1503,Denis,Logan,2018-04-07,2
1504,Elvera,Peck,2018-04-08,2
1505,Adelle,Larsen,2018-04-08,1
1506,Abby,Gamble,2018-04-08,1
1507,Teofila,Fischer,2018-04-08,2
1508,Tena,Cruz,2018-04-08,2
1509,Kasha,Todd,2018-04-09,1
1510,Emmitt,Sanchez,2018-04-09,2
1511,Regenia,Vaughan,2018-04-09,1
1512,Jayne,Kirkland,2018-04-09,1
1513,Araceli,Golden,2018-04-10,2
1514,Yan,Mcgowan,2018-04-10,2
1515,Elinore,Aguilar,2018-04-10,1
1516,Bridgette,Guerra,2018-04-11,2
1517,Louanne,Martin,2018-04-11,1
1518,Nova,Hess,2018-04-11,1
1519,Theo,Reese,2018-04-11,2
1520,Lorrie,Becker,2018-04-11,2
1521,Saturnina,Garner,2018-04-12,1
1522,Chi,Goff,2018-04-12,1
1523,Jacquline,Duncan,2018-04-12,1
1524,Melia,Brady,2018-04-12,1
1525,Zelma,Browning,2018-04-12,2
1526,Latasha,Stanley,2018-04-12,2
1527,Lashawn,Ortiz,2018-04-12,2
1528,Aleta,Shepard,2018-04-12,1
1529,Cleotilde,Booth,2018-04-12,1
1530,Ollie,Zimmerman,2018-04-13,1
1531,Mariana,Strong,2018-04-13,1
1532,Latasha,Hays,2018-04-13,2
1533,Jeanice,Frost,2018-04-13,2
1534,Georgetta,Hardin,2018-04-14,2
1535,Lizzette,Stein,2018-04-14,2
1536,Brittney,Woodward,2018-04-14,2
1537,Bernita,Mcdaniel,2018-04-15,1
1538,Ashanti,Parks,2018-04-15,2
1539,Merlene,Vinson,2018-04-15,1
1540,Hedwig,Paul,2018-04-16,1
1541,Pamelia,Newman,2018-04-16,2
1542,Damien,Dorsey,2018-04-16,2
1543,Parker,Prince,2018-04-16,1
1544,Charolette,Rice,2018-04-17,1
1545,Tommie,Melton,2018-04-17,1
1546,Marvin,Mullins,2018-04-17,2
1547,Karla,Kirk,2018-04-17,1
1548,Regine,Gonzales,2018-04-17,1
1549,Caren,Stephens,2018-04-17,1
1550,Janetta,Aguirre,2018-04-17,1
1551,Tomasa,Carson,2018-04-17,1
1552,Melanie,Hayes,2018-04-17,1
1553,Jamaal,Albert,2018-04-18,2
1554,Jeanie,Kirkland,2018-04-18,1
1555,Debra,Burks,2018-04-18,1
1556,Daryl,Spence,2018-04-18,2
1557,Lucy,Woods,2018-04-19,2
1558,Tenisha,Lyons,2018-04-19,1
1559,Tangela,Quinn,2018-04-20,2
1560,Pamala,Henry,2018-04-20,1
1561,Kanesha,Vega,2018-04-20,2
1562,Titus,Bullock,2018-04-20,1
1563,Keri,Bridges,2018-04-20,2
1564,Monika,Berg,2018-04-21,1
1565,Neil,Mccall,2018-04-21,2
1566,Petronila,Norris,2018-04-21,1
1567,Arvilla,Osborn,2018-04-21,2
1568,Bong,Hebert,2018-04-21,2
1569,Syreeta,Hendricks,2018-04-22,2
1570,Fran,Yang,2018-04-22,2
1571,Sarai,Mckee,2018-04-22,1
1572,Garry,Espinoza,2018-04-22,1
1573,Corene,Wall,2018-04-23,2
1574,Jeni,Booker,2018-04-23,1
1575,Moses,Pope,2018-04-23,2
1576,Robby,Sykes,2018-04-23,2
1577,Cesar,Jackson,2018-04-23,1
1578,Corrina,Sawyer,2018-04-23,2
1579,Katharina,Bates,2018-04-24,2
1580,Graciela,Barber,2018-04-24,2
1581,Sharla,Flynn,2018-04-25,2
1582,Le,Deleon,2018-04-25,1
1583,Onita,Johns,2018-04-25,1
1584,Monica,Sears,2018-04-26,2
1585,Carola,Rodriquez,2018-04-26,1
1586,Carley,Reynolds,2018-04-26,1
1587,Jenee,Rasmussen,2018-04-26,2
1588,Deshawn,Mendoza,2018-04-26,1
1589,Ronna,Butler,2018-04-27,2
1590,Jone,Bernard,2018-04-27,1
1591,Jeromy,Burch,2018-04-27,2
1592,Lyndsey,Bean,2018-04-27,2
1593,Genoveva,Baldwin,2018-04-27,1
1594,Bennett,Armstrong,2018-04-28,1
1595,Takako,Casey,2018-04-28,2
1596,Tobie,Little,2018-04-28,2
1597,Lolita,Mosley,2018-04-28,1
1598,Felice,Guzman,2018-04-29,2
1599,Caroll,Hays,2018-04-29,1
1600,Marjorie,Logan,2018-04-29,1
1601,Mozelle,Carter,2018-04-29,1
1602,Diana,Guerra,2018-04-30,1
1603,Georgeann,Waller,2018-04-30,2
1604,Latasha,Hays,2018-06-17,3
1605,Robena,Hill,2018-07-01,3
1606,Thalia,Dillard,2018-07-10,3
1607,Deloris,Burke,2018-07-11,3
1608,Saturnina,Garner,2018-07-12,3
1609,Pamelia,Newman,2018-08-23,3
1610,Linnie,Branch,2018-08-25,3
1611,Lyndsey,Bean,2018-09-06,3
1612,Tameka,Fisher,2018-10-21,3
1613,Debra,Burks,2018-11-18,3
1614,Dorthey,Jackson,2018-11-28,3
1615,Sarita,Parks,2018-12-28,3
